system:index,BAI,DSM,NDVI,Plot,Severity,end_date,precipitation,start_date,temperature_2m_max,temperature_2m_min,.geo
1_000000000000000000a2_0,82.93352015212227,385.0,0.7300352288557842,BS276,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68610279717983,36.180321804376824]}"
1_000000000000000000a3_0,44.38327214223572,271.0,0.8078499817647796,BS277,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66616019787239,36.16630808594456]}"
1_000000000000000000a8_0,51.33623367833593,617.0,0.7306408574842748,BS283,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68044341088988,36.180052309791584]}"
1_000000000000000000a9_0,59.72842901030995,987.0,0.7629903424648002,BS287,0.0,2008-01-01,1.4532715,2007-01-01,290.3199162313383,282.0665424085643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61010532414332,36.15013841083041]}"
1_000000000000000000aa_0,69.1142372774658,400.0,0.7041907414491148,BS292,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85157247251465,36.48916259905711]}"
1_000000000000000000ab_0,46.16645570711278,307.0,0.7677648114117249,BS293,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8534589346113,36.47919129940339]}"
1_000000000000000000ac_0,33.699669403445924,489.0,0.7218726733821579,BS294,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8572318588046,36.46059617302211]}"
1_000000000000000000ad_0,68.60648228375298,205.0,0.752602765056206,BS295,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49098871746908,35.99464003514932]}"
1_000000000000000000ae_0,32.97629478994789,616.0,0.7729265703908403,BS296,0.0,2008-01-01,1.0285608,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47077662357638,36.00299436729163]}"
1_000000000000000000af_0,16.968554139914477,626.0,0.8021876504139264,BS297,0.0,2008-01-01,1.0285608,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45622391597365,36.00110790519498]}"
1_000000000000000000b0_0,75.5843519599337,223.0,0.7503660877890741,BS299,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47454954776968,35.99140610012648]}"
1_000000000000000000b1_0,51.047341274682644,530.0,0.7671901670091098,BS301,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46969864523544,35.98682469217748]}"
1_000000000000000000b2_0,50.83086881530381,675.0,0.7647887488517703,BS303,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46592572104214,35.981704295057995]}"
1_000000000000000000b3_0,50.78808738656844,861.0,0.775281934411367,BS304,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.454337453877,35.97604490876804]}"
1_000000000000000000b4_0,33.252384746776094,918.0,0.7435643619102756,BS306,0.0,2008-01-01,0.963582,2007-01-01,292.9773016524641,282.8247353749733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43412535998431,35.98224328422847]}"
1_000000000000000000b5_0,21.91923064611244,639.0,0.8140996354939554,BS309,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45110351885417,35.98682469217748]}"
1_000000000000000000b6_0,41.68388638001065,528.0,0.6967990299553597,BS310,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47401055859922,35.98143480047276]}"
1_000000000000000000b7_0,22.209468466483102,600.0,0.7550170183069409,BS312,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45784088348506,35.95960573906866]}"
1_000000000000000000b8_0,24.438372929123474,603.0,0.7571773661424314,BS313,0.0,2008-01-01,0.963582,2007-01-01,292.9773016524641,282.8247353749733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43547283291049,35.952868374437756]}"
1_000000000000000000b9_0,66.25416378747624,819.0,0.7476088438090113,BS315,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42819647910912,35.94316656936927]}"
1_000000000000000000ba_0,66.88332987259126,591.0,0.7102323161507672,BS316,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43978474627426,35.940471623516906]}"
1_000000000000000000bb_0,58.9955114410313,544.0,0.7542363063931202,BS317,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4446356488085,35.94181909644309]}"
1_000000000000000000bc_0,51.60358446603463,1007.0,0.7577667062979973,BS320,0.0,2008-01-01,0.963582,2007-01-01,292.9773016524641,282.8247353749733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42280658740441,35.9501734285854]}"
1_000000000000000000bd_0,20.832811091536374,928.0,0.7362013665429596,BS321,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42523203867152,35.938046172249784]}"
1_000000000000000000be_0,27.092662395464757,954.0,0.7433879493679041,BS322,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42900496286482,35.93346476430078]}"
1_000000000000000000bf_0,31.8340056533171,816.0,0.7067245864169867,BS323,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43116091954671,35.923762959232285]}"
1_000000000000000000c0_0,34.65067950969895,766.0,0.6716558569335963,BS324,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43223889788766,35.9186425621128]}"
1_000000000000000000c1_0,44.46853061349026,730.0,0.6967912985278101,BS326,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43062193037625,35.913522164993324]}"
1_000000000000000000c2_0,42.581474455126056,449.0,0.8165287096864425,BS328,0.0,2008-01-01,0.9448213,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43439485456955,35.89034563066304]}"
1_000000000000000000c3_0,30.02082515570712,602.0,0.7270859667596671,BS330,0.0,2008-01-01,0.9448213,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4287354682796,35.88145230935026]}"
1_000000000000000000c4_0,27.867601330848792,758.0,0.8062582204903533,BS331,0.0,2008-01-01,0.9448213,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41876416862587,35.88414725520261]}"
1_000000000000000000c5_0,59.467412969085274,835.0,0.8148774157619912,BS333,0.0,2008-01-01,0.9448213,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40178600975601,35.88818967398115]}"
1_000000000000000000c6_0,59.058225831245316,972.0,0.802017992987295,BS334,0.0,2008-01-01,0.93296033,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3875027967385,35.890884619833514]}"
1_000000000000000000c7_0,48.74834615950501,935.0,0.8219959082093299,BS335,0.0,2008-01-01,0.93296033,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3791484645962,35.89223209275969]}"
1_000000000000000000c8_0,55.84463423008125,606.0,0.7120518106168245,BS338,0.0,2008-01-01,0.93296033,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3942401613694,35.87094202052606]}"
1_000000000000000000c9_0,18.003583458855704,503.0,0.817946073180615,BS355,0.0,2008-01-01,1.5204401,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78824124498422,36.33393371796126]}"
1_000000000000000000ca_0,9.493770937078104,807.0,0.8316888684170447,BS358,0.0,2008-01-01,1.5204401,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78608528830233,36.3455219851264]}"
1_000000000000000000cb_0,34.37658102076347,736.0,0.7826161544894737,BS359,0.0,2008-01-01,1.2493781,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79039720166611,36.35037288766065]}"
1_000000000000000000cc_0,15.518122457267408,936.0,0.7687452563080552,BS360,0.0,2008-01-01,1.2493781,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79120568542182,36.355762779365364]}"
1_000000000000000000cd_0,20.761334887735668,1015.0,0.8054548283251859,BS365,0.0,2008-01-01,1.6181985,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68610279717983,36.22290194884409]}"
1_000000000000000000ce_0,13.387799585454038,665.0,0.768010265686277,BS372,0.0,2008-01-01,1.7808446,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73568980086323,36.22290194884409]}"
1_000000000000000000cf_0,24.292239923408516,783.0,0.7661805921006138,BS373,0.0,2008-01-01,1.7808446,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7362287900337,36.228022345963566]}"
1_000000000000000000d1_0,57.99960782604624,371.0,0.7944658695685435,BS378,0.0,2008-01-01,1.7808446,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74566110051695,36.219668013821256]}"
1_000000000000000000d2_0,48.26688038748651,746.0,0.5281452686956439,BS379,0.0,2008-01-01,1.7808446,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73973221964177,36.23098678640116]}"
1_000000000000000000d8_0,35.074681211003266,371.0,0.8300220658241796,BS390,0.0,2008-01-01,1.5204401,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79470911502989,36.333394728790786]}"
1_000000000000000000dd_0,23.006675215258536,878.0,0.7923329718988898,BS399,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42361507116011,35.93076981844842]}"
1_000000000000000000de_0,45.85286859474093,878.0,0.7081335371996815,BS405,0.0,2008-01-01,1.0565884,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.535455324033,36.04476602800319]}"
1_000000000000000000e1_0,31.51764635289495,263.0,0.8262864280501933,BS412,0.0,2008-01-01,0.9522368,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41849467404063,35.90408985451007]}"
1_000000000000000000e2_0,26.921352773023443,628.0,0.6841297178834062,BS413,0.0,2008-01-01,0.90226406,2007-01-01,293.50518786286653,284.0573240933353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33360387969134,35.806263320069455]}"
1_000000000000000000e5_0,80.15206544180013,597.0,0.7093416034243929,BS420,0.0,2008-01-01,1.0285608,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49071922288384,36.02374545035479]}"
1_000000000000000000e6_0,18.44832098749662,133.0,0.8116981701119185,BS423,0.0,2008-01-01,1.0565884,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52144160560073,36.01566061279771]}"
1_000000000000000000e7_0,67.86840807897433,1336.0,0.7239811815763498,BS425,0.0,2008-01-01,1.0528278,2007-01-01,291.38687451506314,282.4927516571463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49880406044092,36.05500682224215]}"
1_000000000000000000e8_0,21.416089840369338,268.0,0.8063835957672821,BS426,0.0,2008-01-01,1.0565884,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52817897023162,36.018894547820544]}"
1_000000000000000000e9_0,59.05788450432561,531.0,0.7856736877824932,BS427,0.0,2008-01-01,1.3533984,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83459431364479,36.37193245447951]}"
1_000000000000000000ea_0,33.27039040809178,379.0,0.7980821269486428,BS429,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85184196709989,36.47245393477249]}"
1_000000000000000000eb_0,84.3474498511831,524.0,0.6884052174655624,BS430,0.0,2008-01-01,0.96861196,2007-01-01,289.6358400109696,282.0112652504281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81087879014403,36.46625555931207]}"
1_000000000000000000ec_0,40.644859047266316,808.0,0.7885511633785797,BS431,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86100478299791,36.45008588419791]}"
1_000000000000000000ed_0,18.43185882543321,385.0,0.8082692939614986,BS433,0.0,2008-01-01,1.5859883,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80737536053597,36.347677941808286]}"
1_000000000000000000ee_0,19.976653016897973,875.0,0.8322437608262132,BS434,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85103348334418,36.45089436795362]}"
1_000000000000000000ef_0,13.457421256011871,1045.0,0.7079546427977953,BS436,0.0,2008-01-01,1.237825,2007-01-01,289.557977671166,281.6079099472255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72140658784573,36.3417490609331]}"
1_000000000000000000f0_0,25.775951678251257,367.0,0.805175800564993,BS438,0.0,2008-01-01,1.5859883,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80872283346216,36.34228805010357]}"
1_000000000000000000f1_0,20.827284105807824,109.0,0.7717198165351192,BS457,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6925706672255,36.17870483686541]}"
1_000000000000000000f4_0,25.006166464141508,438.0,0.6910294823373883,BS468,0.0,2008-01-01,0.96861196,2007-01-01,289.6358400109696,282.0112652504281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8467215699804,36.48512018027858]}"
1_000000000000000000f5_0,49.31268236718338,579.0,0.8095243200465801,BS469,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85830983714554,36.45574527048787]}"
1_000000000000000000f6_0,59.648997053118194,737.0,0.7684905547227987,BS470,0.0,2008-01-01,0.89830154,2007-01-01,288.5884978829998,283.02995572024827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85291994544083,36.45628425965834]}"
1_000000000000000000f7_0,73.06017469758822,290.0,0.7249079409649203,BS474,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46727319396832,35.990328121785545]}"
1_000000000000000000f8_0,60.844441435570936,972.0,0.7459346899707243,BS478,0.0,2008-01-01,0.963582,2007-01-01,292.9773016524641,282.8247353749733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4333168762286,35.99437054056408]}"
1_000000000000000000f9_0,27.84060266170874,507.0,0.6922141574843356,BS486,0.0,2008-01-01,1.0376524,2007-01-01,291.8944339699941,283.31642940991543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46835117230926,35.95367685819347]}"
1_000000000000000000fb_0,49.57014648253642,836.0,0.8081362237349229,BS499,0.0,2008-01-01,0.9448213,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4077148906312,35.88738119022545]}"
1_000000000000000000fc_0,16.597200730269137,677.0,0.7662930996820255,BS504,0.0,2008-01-01,0.93296033,2007-01-01,292.83044939433057,284.13498146370665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38911976424993,35.874175955548885]}"
1_000000000000000000fe_0,34.138934424847,706.0,0.8233751803672366,BS518,0.0,2008-01-01,1.3533984,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83109088403673,36.38432920540036]}"
1_000000000000000000ff_0,37.89479247117731,538.0,0.8108167152453943,BS519,0.0,2008-01-01,1.3533984,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83944521617903,36.38352072164466]}"
1_00000000000000000101_0,31.620152703344356,581.0,0.7661374175276094,BS521,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69526561307785,36.19837794158762]}"
1_00000000000000000102_0,22.668544169265996,562.0,0.8105581784247632,BS600,0.0,2008-01-01,1.3533984,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8219280681387,36.3598051981439]}"
1_00000000000000000103_0,40.529278083062714,638.0,0.7945323058774277,BS601,0.0,2008-01-01,1.3533984,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83324684071862,36.35926620897343]}"
1_00000000000000000104_0,17.538369889646685,518.0,0.809393275500724,BS603,0.0,2008-01-01,1.3533984,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84079268910521,36.366273068189564]}"
1_00000000000000000105_0,32.00124353006396,565.0,0.8140702949150076,BS604,0.0,2008-01-01,1.3533984,2007-01-01,289.1101814583556,281.84372445720516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84887752666229,36.367890035700974]}"
1_00000000000000000107_0,15.155740882665848,1022.0,0.7995800975768822,BS607,0.0,2008-01-01,1.3902221,2007-01-01,290.3199162313383,282.0665424085643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59151019776205,36.15013841083041]}"
1_00000000000000000108_0,67.18846727901914,257.0,0.7626893129321322,BS610,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66292626284955,36.16253516175126]}"
1_00000000000000000109_0,57.435473672667264,417.0,0.7538452336237857,BS611,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66454323036096,36.17304545057545]}"
1_0000000000000000010a_0,19.657736954359304,455.0,0.7978996821573879,BS612,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66993312206569,36.17277595599022]}"
1_0000000000000000010b_0,24.589638859937804,318.0,0.7975651632269884,BS613,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6693941328952,36.165769096774085]}"
1_0000000000000000010c_0,35.8146416747745,320.0,0.7897212989862243,BS620,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6933791509812,36.184364223155356]}"
1_0000000000000000010d_0,84.26939493044017,262.0,0.7743249015820787,BS621,0.0,2008-01-01,1.7808446,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74862554095455,36.21805104630984]}"
1_00000000000000000113_0,25.457041632066023,151.0,0.8000817088575992,BS627,0.0,2008-01-01,1.9172084,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80279395258697,36.27087198501607]}"
1_00000000000000000114_0,30.772405664572663,97.0,0.7769033695413241,BS628,0.0,2008-01-01,1.9172084,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80629738219503,36.269255017504655]}"
1_00000000000000000115_0,31.932791452180243,405.0,0.7827413723511844,BS629,0.0,2008-01-01,1.6983718,2007-01-01,289.7665965877167,283.0568819228917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69526561307785,36.18813714734866]}"
1_00000000000000000116_0,25.33153908629306,552.0,0.8142958609196129,BS632,0.0,2008-01-01,1.5859883,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80036850131984,36.325040396648475]}"
1_00000000000000000117_0,18.244488130977423,639.0,0.8200133328616825,BS633,0.0,2008-01-01,1.5859883,2007-01-01,288.9399922828152,282.6878959760274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80063799590508,36.32261494538135]}"
2_00000000000000000000_0,70.37711187554724,381.0,0.7835177128739462,BS002,0.0,2009-01-01,1.6367593,2008-01-01,293.2377657447356,284.5781867022071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3875027967385,35.85611981833809]}"
2_00000000000000000001_0,71.27787215843954,405.0,0.7461970200207967,BS003,0.0,2009-01-01,1.6367593,2008-01-01,293.2377657447356,284.5781867022071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39208420468752,35.85072992663337]}"
2_00000000000000000002_0,56.32244266014614,790.0,0.7161113965163024,BS004,0.0,2009-01-01,1.6367593,2008-01-01,293.2377657447356,284.5781867022071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36675171367534,35.85854526960521]}"
2_00000000000000000003_0,51.18209840673916,851.0,0.7443363653565925,BS005,0.0,2009-01-01,1.6367593,2008-01-01,293.2377657447356,284.5781867022071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36028384362969,35.85881476419044]}"
2_00000000000000000004_0,43.779764686994824,820.0,0.7875916637558908,BS006,0.0,2009-01-01,1.6367593,2008-01-01,293.2377657447356,284.5781867022071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35381597358402,35.86043173170186]}"
2_00000000000000000005_0,20.310878580705324,883.0,0.7162491069906795,BS007,0.0,2009-01-01,1.5532044,2008-01-01,294.39436657181204,283.5493529272861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33926326598129,35.857736785849504]}"
2_00000000000000000006_0,16.02305040610538,509.0,0.5984030232709806,BS011,0.0,2009-01-01,1.494926,2008-01-01,293.5614664046491,284.91896098819586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37133312162436,35.8291703598145]}"
2_00000000000000000007_0,42.71872466420055,359.0,0.740193682956782,BS012,0.0,2009-01-01,1.494926,2008-01-01,293.5614664046491,284.91896098819586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37160261620959,35.82324147893931]}"
2_00000000000000000008_0,76.94043714902105,351.0,0.7521300873117474,BS015,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34303619017459,35.8253974356212]}"
2_00000000000000000009_0,59.212749526950944,453.0,0.815148804878567,BS016,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33764629846988,35.82566693020643]}"
2_0000000000000000000a_0,47.226201878835646,518.0,0.814638251932088,BS017,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33225640676515,35.82512794103596]}"
2_0000000000000000000b_0,28.08578609580426,611.0,0.8513958823013345,BS018,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32848348257185,35.82351097352455]}"
2_0000000000000000000c_0,65.59107181932586,466.0,0.7882669443171824,BS019,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34249720100412,35.82970934898497]}"
2_0000000000000000000d_0,44.21642137718723,400.0,0.7726237283331997,BS020,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3408802334927,35.83375176776351]}"
2_0000000000000000000e_0,32.00710959137145,639.0,0.832352763184904,BS022,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3379157930551,35.84426205658771]}"
2_0000000000000000000f_0,36.87534906878965,233.0,0.7641407026311117,BS026,0.0,2009-01-01,1.589312,2008-01-01,293.2377657447356,284.5781867022071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42550153325676,35.90166440324295]}"
2_00000000000000000010_0,63.17611968671984,186.0,0.7805249471979895,BS027,0.0,2009-01-01,1.6563908,2008-01-01,293.2377657447356,284.5781867022071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43089142496147,35.89789147904964]}"
2_00000000000000000011_0,26.361274235198078,317.0,0.7410017456123784,BS032,0.0,2009-01-01,1.4963126,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3379157930551,35.797908987927144]}"
2_00000000000000000012_0,67.30455448422363,648.0,0.6520191841151866,BS034,0.0,2009-01-01,1.4842174,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32686651506043,35.800064944609026]}"
2_00000000000000000013_0,26.259844871095407,390.0,0.741568576514006,BS035,0.0,2009-01-01,1.4963126,2008-01-01,293.9235449618981,284.45428858689274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31985965584431,35.789824150370066]}"
2_00000000000000000015_0,76.6381760931746,726.0,0.5456755129048648,BS044,1.0,2009-01-01,1.7842503,2008-01-01,292.2805382983932,283.740343854727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51712969223695,36.031560793326626]}"
2_00000000000000000016_0,23.816691054768317,517.0,0.7498082533331246,BS045,2.0,2009-01-01,1.7842503,2008-01-01,292.2805382983932,283.740343854727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50634990882752,36.02886584747427]}"
