system:index,BAI,DSM,NDVI,Plot,Severity,end_date,precipitation,start_date,temperature_2m_max,temperature_2m_min,.geo
14_0000000000000000001f_0,41.78134592957652,34.0,0.3692977067772165,BS058,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000020_0,41.78134592957652,34.0,0.3692977067772165,BS059,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000021_0,41.78134592957652,34.0,0.3692977067772165,BS060,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000022_0,41.78134592957652,34.0,0.3692977067772165,BS062,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000023_0,41.78134592957652,34.0,0.3692977067772165,BS063,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000024_0,41.78134592957652,34.0,0.3692977067772165,BS066,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000025_0,41.78134592957652,34.0,0.3692977067772165,BS070,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000026_0,41.78134592957652,34.0,0.3692977067772165,BS071,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000027_0,41.78134592957652,34.0,0.3692977067772165,BS072,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000028_0,41.78134592957652,34.0,0.3692977067772165,BS073,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000029_0,41.78134592957652,34.0,0.3692977067772165,BS076,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000002a_0,41.78134592957652,34.0,0.3692977067772165,BS077,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000002b_0,41.78134592957652,34.0,0.3692977067772165,BS078,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000002c_0,41.78134592957652,34.0,0.3692977067772165,BS079,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000002d_0,41.78134592957652,34.0,0.3692977067772165,BS080,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000002e_0,41.78134592957652,34.0,0.3692977067772165,BS081,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000002f_0,41.78134592957652,34.0,0.3692977067772165,BS083,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000030_0,41.78134592957652,34.0,0.3692977067772165,BS084,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000031_0,41.78134592957652,34.0,0.3692977067772165,BS085,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000032_0,41.78134592957652,34.0,0.3692977067772165,BS086,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000033_0,41.78134592957652,34.0,0.3692977067772165,BS087,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000034_0,41.78134592957652,34.0,0.3692977067772165,BS088,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000035_0,41.78134592957652,34.0,0.3692977067772165,BS089,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000036_0,41.78134592957652,34.0,0.3692977067772165,BS090,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000037_0,41.78134592957652,34.0,0.3692977067772165,BS092,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000038_0,41.78134592957652,34.0,0.3692977067772165,BS094,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000039_0,41.78134592957652,34.0,0.3692977067772165,BS098,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000003a_0,41.78134592957652,34.0,0.3692977067772165,BS102,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000003b_0,41.78134592957652,34.0,0.3692977067772165,BS103,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000003c_0,41.78134592957652,34.0,0.3692977067772165,BS111,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000003d_0,41.78134592957652,34.0,0.3692977067772165,BS112,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000003e_0,41.78134592957652,34.0,0.3692977067772165,BS118,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000003f_0,41.78134592957652,34.0,0.3692977067772165,BS119,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000040_0,41.78134592957652,34.0,0.3692977067772165,BS121,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000041_0,41.78134592957652,34.0,0.3692977067772165,BS122,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000042_0,41.78134592957652,34.0,0.3692977067772165,BS123,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000043_0,41.78134592957652,34.0,0.3692977067772165,BS124,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000044_0,41.78134592957652,34.0,0.3692977067772165,BS125,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000045_0,41.78134592957652,34.0,0.3692977067772165,BS126,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000046_0,41.78134592957652,34.0,0.3692977067772165,BS128,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000047_0,41.78134592957652,34.0,0.3692977067772165,BS129,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000048_0,41.78134592957652,34.0,0.3692977067772165,BS130,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000049_0,41.78134592957652,34.0,0.3692977067772165,BS131,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000004a_0,41.78134592957652,34.0,0.3692977067772165,BS132,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000004b_0,41.78134592957652,34.0,0.3692977067772165,BS133,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000004c_0,41.78134592957652,34.0,0.3692977067772165,BS134,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000004d_0,41.78134592957652,34.0,0.3692977067772165,BS135,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000004e_0,41.78134592957652,34.0,0.3692977067772165,BS137,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000004f_0,41.78134592957652,34.0,0.3692977067772165,BS138,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000050_0,41.78134592957652,34.0,0.3692977067772165,BS139,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000051_0,41.78134592957652,34.0,0.3692977067772165,BS140,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000052_0,41.78134592957652,34.0,0.3692977067772165,BS141,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000053_0,41.78134592957652,34.0,0.3692977067772165,BS144,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000054_0,41.78134592957652,34.0,0.3692977067772165,BS146,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000055_0,41.78134592957652,34.0,0.3692977067772165,BS147,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000056_0,41.78134592957652,34.0,0.3692977067772165,BS148,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000057_0,41.78134592957652,34.0,0.3692977067772165,BS149,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000058_0,41.78134592957652,34.0,0.3692977067772165,BS150,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000059_0,41.78134592957652,34.0,0.3692977067772165,BS151,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000005a_0,41.78134592957652,34.0,0.3692977067772165,BS152,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000005b_0,41.78134592957652,34.0,0.3692977067772165,BS156,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000005c_0,41.78134592957652,34.0,0.3692977067772165,BS157,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000005d_0,41.78134592957652,34.0,0.3692977067772165,BS158,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000005e_0,41.78134592957652,34.0,0.3692977067772165,BS159,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000005f_0,41.78134592957652,34.0,0.3692977067772165,BS160,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000060_0,41.78134592957652,34.0,0.3692977067772165,BS161,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000061_0,41.78134592957652,34.0,0.3692977067772165,BS162,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000062_0,41.78134592957652,34.0,0.3692977067772165,BS163,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000063_0,41.78134592957652,34.0,0.3692977067772165,BS165,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000064_0,41.78134592957652,34.0,0.3692977067772165,BS166,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000065_0,41.78134592957652,34.0,0.3692977067772165,BS167,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000066_0,41.78134592957652,34.0,0.3692977067772165,BS168,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000067_0,41.78134592957652,34.0,0.3692977067772165,BS172,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000068_0,41.78134592957652,34.0,0.3692977067772165,BS175,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000069_0,41.78134592957652,34.0,0.3692977067772165,BS176,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000006a_0,41.78134592957652,34.0,0.3692977067772165,BS177,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000006b_0,41.78134592957652,34.0,0.3692977067772165,BS186,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000006c_0,41.78134592957652,34.0,0.3692977067772165,BS187,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000006d_0,41.78134592957652,34.0,0.3692977067772165,BS188,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000006e_0,41.78134592957652,34.0,0.3692977067772165,BS190,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000006f_0,41.78134592957652,34.0,0.3692977067772165,BS193,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000070_0,41.78134592957652,34.0,0.3692977067772165,BS194,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000071_0,41.78134592957652,34.0,0.3692977067772165,BS195,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000072_0,41.78134592957652,34.0,0.3692977067772165,BS196,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000073_0,41.78134592957652,34.0,0.3692977067772165,BS201,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000074_0,41.78134592957652,34.0,0.3692977067772165,BS202,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000075_0,41.78134592957652,34.0,0.3692977067772165,BS203,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000076_0,41.78134592957652,34.0,0.3692977067772165,BS204,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000077_0,41.78134592957652,34.0,0.3692977067772165,BS205,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000078_0,41.78134592957652,34.0,0.3692977067772165,BS207,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000079_0,41.78134592957652,34.0,0.3692977067772165,BS210,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000007a_0,41.78134592957652,34.0,0.3692977067772165,BS217,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000007b_0,41.78134592957652,34.0,0.3692977067772165,BS218,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000007c_0,41.78134592957652,34.0,0.3692977067772165,BS219,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000007d_0,41.78134592957652,34.0,0.3692977067772165,BS220,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000007e_0,41.78134592957652,34.0,0.3692977067772165,BS221,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000007f_0,41.78134592957652,34.0,0.3692977067772165,BS222,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000080_0,41.78134592957652,34.0,0.3692977067772165,BS223,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000081_0,41.78134592957652,34.0,0.3692977067772165,BS224,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000082_0,41.78134592957652,34.0,0.3692977067772165,BS226,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000083_0,41.78134592957652,34.0,0.3692977067772165,BS228,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000084_0,41.78134592957652,34.0,0.3692977067772165,BS229,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000085_0,41.78134592957652,34.0,0.3692977067772165,BS230,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000086_0,41.78134592957652,34.0,0.3692977067772165,BS232,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000087_0,41.78134592957652,34.0,0.3692977067772165,BS233,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000088_0,41.78134592957652,34.0,0.3692977067772165,BS234,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000089_0,41.78134592957652,34.0,0.3692977067772165,BS236,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000008a_0,41.78134592957652,34.0,0.3692977067772165,BS239,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000008b_0,41.78134592957652,34.0,0.3692977067772165,BS240,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000008c_0,41.78134592957652,34.0,0.3692977067772165,BS241,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000008d_0,41.78134592957652,34.0,0.3692977067772165,BS242,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000008e_0,41.78134592957652,34.0,0.3692977067772165,BS243,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_0000000000000000008f_0,41.78134592957652,34.0,0.3692977067772165,BS244,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000090_0,41.78134592957652,34.0,0.3692977067772165,BS245,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000091_0,41.78134592957652,34.0,0.3692977067772165,BS246,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000092_0,41.78134592957652,34.0,0.3692977067772165,BS247,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000093_0,41.78134592957652,34.0,0.3692977067772165,BS248,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000094_0,41.78134592957652,34.0,0.3692977067772165,BS249,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000095_0,41.78134592957652,34.0,0.3692977067772165,BS251,3.0,2021-01-01,0.08943989,2020-05-01,301.660272916158,286.97616021973744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
