system:index,BAI,DSM,NDVI,Plot,Severity,end_date,precipitation,start_date,temperature_2m_max,temperature_2m_min,.geo
3_00000000000000000083_0,46.155477203159705,34.0,0.372704629292794,BS228,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000084_0,46.155477203159705,34.0,0.372704629292794,BS229,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000085_0,46.155477203159705,34.0,0.372704629292794,BS230,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000086_0,46.155477203159705,34.0,0.372704629292794,BS232,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000087_0,46.155477203159705,34.0,0.372704629292794,BS233,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000088_0,46.155477203159705,34.0,0.372704629292794,BS234,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000089_0,46.155477203159705,34.0,0.372704629292794,BS236,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008a_0,46.155477203159705,34.0,0.372704629292794,BS239,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008b_0,46.155477203159705,34.0,0.372704629292794,BS240,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008c_0,46.155477203159705,34.0,0.372704629292794,BS241,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008d_0,46.155477203159705,34.0,0.372704629292794,BS242,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008e_0,46.155477203159705,34.0,0.372704629292794,BS243,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000008f_0,46.155477203159705,34.0,0.372704629292794,BS244,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000090_0,46.155477203159705,34.0,0.372704629292794,BS245,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000091_0,46.155477203159705,34.0,0.372704629292794,BS246,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000092_0,46.155477203159705,34.0,0.372704629292794,BS247,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000093_0,46.155477203159705,34.0,0.372704629292794,BS248,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000094_0,46.155477203159705,34.0,0.372704629292794,BS249,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000095_0,46.155477203159705,34.0,0.372704629292794,BS251,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000096_0,46.155477203159705,34.0,0.372704629292794,BS253,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000097_0,46.155477203159705,34.0,0.372704629292794,BS254,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000098_0,46.155477203159705,34.0,0.372704629292794,BS257,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000099_0,46.155477203159705,34.0,0.372704629292794,BS259,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009a_0,46.155477203159705,34.0,0.372704629292794,BS260,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009b_0,46.155477203159705,34.0,0.372704629292794,BS262,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009c_0,46.155477203159705,34.0,0.372704629292794,BS265,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009d_0,46.155477203159705,34.0,0.372704629292794,BS267,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009e_0,46.155477203159705,34.0,0.372704629292794,BS271,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000009f_0,46.155477203159705,34.0,0.372704629292794,BS272,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a0_0,46.155477203159705,34.0,0.372704629292794,BS273,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a1_0,46.155477203159705,34.0,0.372704629292794,BS274,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a2_0,46.155477203159705,34.0,0.372704629292794,BS276,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a3_0,46.155477203159705,34.0,0.372704629292794,BS277,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a4_0,46.155477203159705,34.0,0.372704629292794,BS278,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a5_0,46.155477203159705,34.0,0.372704629292794,BS279,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a6_0,46.155477203159705,34.0,0.372704629292794,BS281,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a7_0,46.155477203159705,34.0,0.372704629292794,BS282,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a8_0,46.155477203159705,34.0,0.372704629292794,BS283,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000a9_0,46.155477203159705,34.0,0.372704629292794,BS287,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000aa_0,46.155477203159705,34.0,0.372704629292794,BS292,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ab_0,46.155477203159705,34.0,0.372704629292794,BS293,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ac_0,46.155477203159705,34.0,0.372704629292794,BS294,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ae_0,46.155477203159705,34.0,0.372704629292794,BS296,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000af_0,46.155477203159705,34.0,0.372704629292794,BS297,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000c9_0,46.155477203159705,34.0,0.372704629292794,BS355,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ca_0,46.155477203159705,34.0,0.372704629292794,BS358,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cb_0,46.155477203159705,34.0,0.372704629292794,BS359,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cc_0,46.155477203159705,34.0,0.372704629292794,BS360,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cd_0,46.155477203159705,34.0,0.372704629292794,BS365,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ce_0,46.155477203159705,34.0,0.372704629292794,BS372,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000cf_0,46.155477203159705,34.0,0.372704629292794,BS373,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d0_0,46.155477203159705,34.0,0.372704629292794,BS376,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d1_0,46.155477203159705,34.0,0.372704629292794,BS378,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d2_0,46.155477203159705,34.0,0.372704629292794,BS379,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d3_0,46.155477203159705,34.0,0.372704629292794,BS382,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d4_0,46.155477203159705,34.0,0.372704629292794,BS383,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d5_0,46.155477203159705,34.0,0.372704629292794,BS384,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d6_0,46.155477203159705,34.0,0.372704629292794,BS388,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d7_0,46.155477203159705,34.0,0.372704629292794,BS389,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d8_0,46.155477203159705,34.0,0.372704629292794,BS390,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000d9_0,46.155477203159705,34.0,0.372704629292794,BS391,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000da_0,46.155477203159705,34.0,0.372704629292794,BS392,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000db_0,46.155477203159705,34.0,0.372704629292794,BS393,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000dc_0,46.155477203159705,34.0,0.372704629292794,BS394,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000de_0,46.155477203159705,34.0,0.372704629292794,BS405,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000df_0,46.155477203159705,34.0,0.372704629292794,BS407,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e0_0,46.155477203159705,34.0,0.372704629292794,BS408,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e3_0,46.155477203159705,34.0,0.372704629292794,BS415,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e4_0,46.155477203159705,34.0,0.372704629292794,BS416,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e5_0,46.155477203159705,34.0,0.372704629292794,BS420,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e6_0,46.155477203159705,34.0,0.372704629292794,BS423,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e7_0,46.155477203159705,34.0,0.372704629292794,BS425,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e8_0,46.155477203159705,34.0,0.372704629292794,BS426,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000e9_0,46.155477203159705,34.0,0.372704629292794,BS427,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ea_0,46.155477203159705,34.0,0.372704629292794,BS429,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000eb_0,46.155477203159705,34.0,0.372704629292794,BS430,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ec_0,46.155477203159705,34.0,0.372704629292794,BS431,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ed_0,46.155477203159705,34.0,0.372704629292794,BS433,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ee_0,46.155477203159705,34.0,0.372704629292794,BS434,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ef_0,46.155477203159705,34.0,0.372704629292794,BS436,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f0_0,46.155477203159705,34.0,0.372704629292794,BS438,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f1_0,46.155477203159705,34.0,0.372704629292794,BS457,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f2_0,46.155477203159705,34.0,0.372704629292794,BS458,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f3_0,46.155477203159705,34.0,0.372704629292794,BS461,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f4_0,46.155477203159705,34.0,0.372704629292794,BS468,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f5_0,46.155477203159705,34.0,0.372704629292794,BS469,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000f6_0,46.155477203159705,34.0,0.372704629292794,BS470,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000fd_0,46.155477203159705,34.0,0.372704629292794,BS513,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000fe_0,46.155477203159705,34.0,0.372704629292794,BS518,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_000000000000000000ff_0,46.155477203159705,34.0,0.372704629292794,BS519,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000100_0,46.155477203159705,34.0,0.372704629292794,BS520,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000101_0,46.155477203159705,34.0,0.372704629292794,BS521,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000102_0,46.155477203159705,34.0,0.372704629292794,BS600,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000103_0,46.155477203159705,34.0,0.372704629292794,BS601,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000104_0,46.155477203159705,34.0,0.372704629292794,BS603,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000105_0,46.155477203159705,34.0,0.372704629292794,BS604,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000106_0,46.155477203159705,34.0,0.372704629292794,BS605,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000107_0,46.155477203159705,34.0,0.372704629292794,BS607,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000108_0,46.155477203159705,34.0,0.372704629292794,BS610,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000109_0,46.155477203159705,34.0,0.372704629292794,BS611,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010a_0,46.155477203159705,34.0,0.372704629292794,BS612,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010b_0,46.155477203159705,34.0,0.372704629292794,BS613,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010c_0,46.155477203159705,34.0,0.372704629292794,BS620,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010d_0,46.155477203159705,34.0,0.372704629292794,BS621,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010e_0,46.155477203159705,34.0,0.372704629292794,BS622,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_0000000000000000010f_0,46.155477203159705,34.0,0.372704629292794,BS623,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000110_0,46.155477203159705,34.0,0.372704629292794,BS624,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000111_0,46.155477203159705,34.0,0.372704629292794,BS625,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000112_0,46.155477203159705,34.0,0.372704629292794,BS626,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000113_0,46.155477203159705,34.0,0.372704629292794,BS627,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000114_0,46.155477203159705,34.0,0.372704629292794,BS628,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000115_0,46.155477203159705,34.0,0.372704629292794,BS629,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000116_0,46.155477203159705,34.0,0.372704629292794,BS632,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
3_00000000000000000117_0,46.155477203159705,34.0,0.372704629292794,BS633,3.0,2010-01-01,0.07053687,2009-01-01,294.81139914194745,282.516719977061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000014_0,38.200842150527855,34.0,0.4195517391581009,BS038,3.0,2021-01-01,0.03737206,2020-01-01,296.6078393061956,283.355974316597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000015_0,38.200842150527855,34.0,0.4195517391581009,BS044,3.0,2021-01-01,0.03737206,2020-01-01,296.6078393061956,283.355974316597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000016_0,38.200842150527855,34.0,0.4195517391581009,BS045,3.0,2021-01-01,0.03737206,2020-01-01,296.6078393061956,283.355974316597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000017_0,38.200842150527855,34.0,0.4195517391581009,BS046,3.0,2021-01-01,0.03737206,2020-01-01,296.6078393061956,283.355974316597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000018_0,38.200842150527855,34.0,0.4195517391581009,BS047,3.0,2021-01-01,0.03737206,2020-01-01,296.6078393061956,283.355974316597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
14_00000000000000000019_0,38.200842150527855,34.0,0.4195517391581009,BS048,3.0,2021-01-01,0.03737206,2020-01-01,296.6078393061956,283.355974316597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5,36.5]}"
