"","CwdId","Plot","SampleYear","Fire","PRam","Species","DecayClass","Mass","tInit","t","Mass0","Y"
"701",123,"BS141",2014,0,1,"Tanoak",3,0.3243850604394,2014,0,0.3243850604394,0
"702",124,"BS141",2014,0,1,"Tanoak",2,0.0612904346266373,2011,3,0.0612904346266373,0
"703",125,"BS141",2014,0,1,"Tanoak",5,0.084353223663631,2011,3,0.084353223663631,0
"704",126,"BS141",2014,0,1,"Tanoak",4,0.174096864055622,2011,3,0.174096864055622,0
"705",127,"BS141",2014,0,1,"Tanoak",5,0.172618241537978,2014,0,0.172618241537978,0
"706",128,"BS141",2014,0,1,"Tanoak",5,0.0196837951201971,2014,0,0.0196837951201971,0
"707",129,"BS141",2014,0,1,"Tanoak",2,0.0418638144122456,2011,3,0.0418638144122456,0
"708",130,"BS141",2014,0,1,"Tanoak",2,0.020004114562392,2011,3,0.020004114562392,0
"709",131,"BS141",2014,0,1,"Tanoak",2,0.0105143798532464,2011,3,0.0105143798532464,0
"710",132,"BS141",2014,0,1,"Tanoak",4,0.0459156564542299,2011,3,0.0459156564542299,0
"711",133,"BS146",2014,0,1,"Tanoak",2,0.0889540431902492,2009,5,0.0889540431902492,0
"712",339,"BS247",2013,1,0,"Redwood",3,0.30029091453725,2009,4,0.820179278371545,-1.0047712286118
"713",341,"BS247",2013,1,0,"Redwood",3,0.0799156653220385,2010,3,0.0799156653220385,0
"714",342,"BS247",2013,1,0,"Redwood",3,0.0288932630574257,2013,0,0.0288932630574257,0
"715",377,"BS283",2013,1,1,"Tanoak",2,0.88421807019992,2010,3,0.88421807019992,0
"716",656,"BS283",2013,1,1,"Tanoak",1,0.335826928698719,2013,0,0.335826928698719,0
"717",657,"BS283",2013,1,1,"Redwood",1,0.0621818301987375,2013,0,0.0621818301987375,0
"718",658,"BS283",2013,1,1,"Tanoak",1,0.118794498054536,2013,0,0.118794498054536,0
"719",659,"BS283",2013,1,1,"Tanoak",1,0.767723150734906,2013,0,0.767723150734906,0
"720",660,"BS283",2013,1,1,"Tanoak",1,0.119288774546826,2013,0,0.119288774546826,0
"721",661,"BS283",2013,1,1,"Tanoak",1,0.405538715625434,2013,0,0.405538715625434,0
"722",662,"BS283",2013,1,1,"Tanoak",1,0.0605395038162541,2013,0,0.0605395038162541,0
"723",378,"BS295",2013,0,0,"Redwood",3,0.484687984898013,2009,4,0.484687984898013,0
"724",379,"BS295",2013,0,0,"Redwood",3,0.582965959791925,2010,3,0.582965959791925,0
"725",380,"BS295",2013,0,0,"Redwood",2,0.281746120218617,2009,4,0.281746120218617,-1.33226762955019e-15
"726",381,"BS295",2013,0,0,"Redwood",2,0.0845833051281412,2009,4,0.0845833051281412,0
"727",382,"BS295",2013,0,0,"Redwood",3,0.0238688442271649,2010,3,0.023868844227165,-1.77635683940025e-15
"728",383,"BS295",2013,0,0,"Redwood",3,0.752235432825971,2009,4,0.752235432825974,-4.77395900588818e-15
"729",663,"BS295",2013,0,0,"Redwood",3,0.0106297860877704,2013,0,0.0106297860877704,0
"730",385,"BS297",2013,1,1,"Tanoak",1,1.40665707401165,2009,4,1.40665707401165,0
"731",664,"BS297",2013,1,1,"Tanoak",1,0.0328969379227946,2013,0,0.0328969379227946,0
"732",666,"BS297",2013,1,1,"Bay laurel",1,0.108018620222222,2013,0,0.108018620222222,0
"733",667,"BS297",2013,1,1,"Bay laurel",1,0.0884434157821087,2013,0,0.0884434157821087,0
"734",1031,"BS521",2018,1,1,"Tanoak",1,0.186561619048098,2018,0,0.186561619048098,0
"735",1027,"BS521",2018,1,1,"Tanoak",1,0.498853575764743,2018,0,0.498853575764743,0
"736",1028,"BS521",2018,1,1,"Tanoak",2,0.088352942176738,2018,0,0.088352942176738,0
"737",1029,"BS521",2018,1,1,"Tanoak",1,0.0192127255507433,2018,0,0.0192127255507433,0
"738",1030,"BS521",2018,1,1,"Tanoak",1,0.155287756645166,2018,0,0.155287756645166,0
"739",1058,"BS632",2018,1,0,"Tanoak",1,0.318508472799839,2018,0,0.318508472799839,0
"740",1062,"BS632",2018,1,0,"Tanoak",4,0.00784631608470461,2018,0,0.00784631608470461,0
"741",501,"BS429",2022,1,1,"Tanoak",3,0.00783284102291561,2018,4,0.00783284102291561,0
"742",998,"BS429",2022,1,1,"Tanoak",2,0.245958119505386,2022,0,0.245958119505386,0
"743",1013,"BS433",2022,1,1,"Redwood",1,0.320987304738017,2018,4,0.320987304738017,0
"744",507,"BS433",2022,1,1,"Redwood",2,0.151909481223281,2009,13,0.300005684167631,-0.68051659651519
"745",1005,"BS433",2022,1,1,"Redwood",1,2.16267411805977,2018,4,2.16267411805977,0
"746",1006,"BS433",2022,1,1,"Redwood",1,0.131337641880879,2018,4,0.131337641880879,0
"747",1007,"BS433",2022,1,1,"Tanoak",1,0.305581712423459,2018,4,0.305581712423459,0
"748",1008,"BS433",2022,1,1,"Redwood",1,0.0206450718954,2018,4,0.0206450718954,0
"749",1009,"BS433",2022,1,1,"Redwood",1,0.276584775678601,2018,4,0.276584775678601,0
"750",1011,"BS433",2022,1,1,"Redwood",2,0.0228757660633202,2018,4,0.0228757660633202,0
"751",1012,"BS433",2022,1,1,"Redwood",2,0.278513442971967,2018,4,0.278513442971967,0
"752",1032,"BS521",2018,1,1,"Tanoak",1,0.107012139906147,2018,0,0.107012139906147,0
"753",1034,"BS521",2018,1,1,"Tanoak",1,0.0725160452787712,2018,0,0.0725160452787712,0
"754",696,"BS603",2018,1,1,"Tanoak",3,0.101977564856036,2013,5,0.933845993328918,-2.21455869856424
"755",544,"BS603",2018,1,1,"Tanoak",2,0.235252007907949,2009,9,1.32919285311457,-1.73166984599553
"756",806,"BS513",2019,0,1,"Bay laurel",2,0.0646267449311398,2014,5,0.0646267449311398,0
"757",536,"BS513",2019,0,1,"Bay laurel",5,0.00879790705643612,2019,0,0.00879790705643612,0
"758",538,"BS513",2019,0,1,"Bay laurel",2,0.152086066763111,2009,10,0.152086066763111,0
"759",803,"BS513",2019,0,1,"Bay laurel",3,0.0298484847407074,2019,0,0.0298484847407074,0
"760",804,"BS513",2019,0,1,"Bay laurel",3,0.0151998253598505,2019,0,0.0151998253598505,0
"761",537,"BS513",2019,0,1,"Bay laurel",5,0.00680150703676211,2019,0,0.00680150703676211,0
"762",805,"BS513",2019,0,1,"Bay laurel",4,0.0267694400039503,2019,0,0.0267694400039503,0
"763",1065,"BS032",2019,0,0,"Bay laurel",1,0.0471851722819812,2019,0,0.0471851722819812,0
"764",202,"BS158",2014,1,0,"Tanoak",2,0.0983405892541409,2014,0,0.0983405892541409,0
"765",14,"BS027",2018,0,1,"Redwood",3,0.312716730555413,2013,5,0.312716730555413,0
"766",15,"BS027",2018,0,1,"Redwood",4,0.0835660324847839,2010,8,0.0835660324847839,0
"767",16,"BS027",2018,0,1,"Redwood",2,0.0791914434563707,2013,5,0.0791914434563707,0
"768",13,"BS027",2018,0,1,"Tanoak",4,0.00874884570688308,2009,9,0.00874884570688308,0
"769",621,"BS027",2018,0,1,"Redwood",4,0.0658697710990156,2018,0,0.0658697710990156,0
"770",813,"BS027",2018,0,1,"Tanoak",2,1.79168617146996,2018,0,1.79168617146996,0
"771",815,"BS027",2018,0,1,"Tanoak",2,0.0173791402532998,2018,0,0.0173791402532998,0
"772",816,"BS027",2018,0,1,"Tanoak",1,0.0469830412198029,2018,0,0.0469830412198029,0
"773",817,"BS027",2018,0,1,"Tanoak",1,0.186987108956996,2018,0,0.186987108956996,0
"774",818,"BS027",2018,0,1,"Tanoak",1,0.171166880129541,2018,0,0.171166880129541,0
"775",819,"BS027",2018,0,1,"Tanoak",1,0.412265157091527,2018,0,0.412265157091527,0
"776",820,"BS027",2018,0,1,"Tanoak",1,0.0245922887049514,2018,0,0.0245922887049514,0
"777",821,"BS027",2018,0,1,"Tanoak",1,0.093557520746681,2018,0,0.093557520746681,0
"778",822,"BS027",2018,0,1,"Tanoak",1,0.0347245455851721,2018,0,0.0347245455851721,0
"779",823,"BS027",2018,0,1,"Tanoak",1,0.320179157499305,2018,0,0.320179157499305,0
"780",134,"BS146",2014,0,1,"Tanoak",2,0.586685595975569,2011,3,0.586685595975569,0
"781",135,"BS146",2014,0,1,"Tanoak",2,0.0249710438815513,2011,3,0.0249710438815513,0
"782",136,"BS146",2014,0,1,"Tanoak",2,0.144857451229954,2014,0,0.144857451229954,0
"783",751,"BS194",2014,1,1,"Bay laurel",1,0.0967493079468918,2014,0,0.0967493079468918,0
"784",753,"BS194",2014,1,1,"Bay laurel",1,0.116892762495765,2014,0,0.116892762495765,0
"785",292,"BS221",2009,1,1,"Tanoak",2,0.189269699321093,2009,0,0.189269699321093,0
"786",295,"BS221",2009,1,1,"Tanoak",2,0.220859907385685,2009,0,0.220859907385685,0
"787",296,"BS221",2009,1,1,"Tanoak",2,0.136353837904015,2009,0,0.136353837904015,0
"788",297,"BS221",2009,1,1,"Tanoak",2,0.111335117247702,2009,0,0.111335117247702,0
"789",298,"BS221",2009,1,1,"Tanoak",3,0.0482020986025578,2009,0,0.0482020986025578,0
"790",292,"BS221",2010,1,1,"Tanoak",2,0.189269699321093,2009,1,0.189269699321093,0
"791",293,"BS221",2010,1,1,"Tanoak",2,0.105747995205332,2009,1,0.105747995205332,0
"792",295,"BS221",2010,1,1,"Tanoak",2,0.220859907385685,2009,1,0.220859907385685,0
"793",296,"BS221",2010,1,1,"Tanoak",2,0.136353837904015,2009,1,0.136353837904015,0
"794",297,"BS221",2010,1,1,"Tanoak",2,0.111335117247702,2009,1,0.111335117247702,0
"795",298,"BS221",2010,1,1,"Tanoak",3,0.0482020986025578,2009,1,0.0482020986025578,0
"796",299,"BS221",2010,1,1,"Tanoak",2,0.0190008312781858,2010,0,0.0190008312781858,0
"797",536,"BS513",2011,0,1,"Bay laurel",4,0.0136837207719408,2009,2,0.018134637894005,-0.281616943824307
"798",537,"BS513",2011,0,1,"Bay laurel",3,0.0118295883098596,2009,2,0.0118295883098596,0
"799",538,"BS513",2011,0,1,"Bay laurel",2,0.152086066763111,2009,2,0.152086066763111,0
"800",28,"BS052",2013,1,0,"Redwood",2,0.10957501093417,2013,0,0.10957501093417,0
"801",30,"BS052",2013,1,0,"Redwood",2,0.191081722232155,2009,4,0.191081722232155,0
"802",605,"BS053",2013,1,0,"Redwood",1,0.0811881055626902,2013,0,0.0811881055626902,0
"803",606,"BS053",2013,1,0,"Redwood",1,0.518170103716214,2013,0,0.518170103716214,0
"804",607,"BS053",2013,1,0,"Redwood",1,0.263608837396303,2013,0,0.263608837396303,0
"805",608,"BS053",2013,1,0,"Redwood",1,0.0246987294125326,2013,0,0.0246987294125326,0
"806",609,"BS053",2013,1,0,"Redwood",1,0.00928192914469068,2013,0,0.00928192914469068,0
"807",610,"BS053",2013,1,0,"Bay laurel",1,0.0177121517575004,2013,0,0.0177121517575004,0
"808",611,"BS052",2013,1,0,"Bay laurel",1,0.214362169042453,2013,0,0.214362169042453,0
"809",612,"BS052",2013,1,0,"Bay laurel",1,0.0138267978593745,2013,0,0.0138267978593745,0
"810",614,"BS052",2013,1,0,"Bay laurel",1,0.20435676934831,2013,0,0.20435676934831,0
"811",615,"BS052",2013,1,0,"Bay laurel",1,0.239100487860066,2013,0,0.239100487860066,0
"812",616,"BS052",2013,1,0,"Bay laurel",1,0.022117223678103,2013,0,0.022117223678103,0
"813",617,"BS052",2013,1,0,"Bay laurel",1,0.0893113112182262,2013,0,0.0893113112182262,0
"814",618,"BS052",2013,1,0,"Tanoak",1,0.222385932113126,2013,0,0.222385932113126,0
"815",619,"BS052",2013,1,0,"Tanoak",1,0.335185072887692,2013,0,0.335185072887692,0
"816",620,"BS052",2013,1,0,"Tanoak",1,0.158837488092132,2013,0,0.158837488092132,0
"817",34,"BS053",2013,1,0,"Redwood",3,0.0558053064170099,2009,4,0.0558053064170099,0
"818",35,"BS053",2013,1,0,"Redwood",1,1.45961370913834,2009,4,1.45961370913834,0
"819",37,"BS053",2013,1,0,"Redwood",1,0.161607578467314,2010,3,0.161607578467314,0
"820",38,"BS053",2013,1,0,"Redwood",1,7.08060305236561,2009,4,7.08060305236561,0
"821",40,"BS053",2013,1,0,"Redwood",1,0.0434035115726379,2009,4,0.0434035115726379,0
"822",41,"BS053",2013,1,0,"Redwood",1,0.0947645233277056,2009,4,0.0947645233277056,0
"823",42,"BS053",2013,1,0,"Redwood",1,0.031435104861945,2009,4,0.031435104861945,0
"824",43,"BS053",2013,1,0,"Redwood",3,0.0429259509893272,2013,0,0.0429259509893272,0
"825",44,"BS053",2013,1,0,"Redwood",1,0.0195130210794449,2010,3,0.0195130210794449,0
"826",45,"BS053",2013,1,0,"Redwood",1,0.627945825770656,2010,3,0.627945825770656,0
"827",46,"BS053",2013,1,0,"Redwood",3,0.552043745057772,2009,4,0.552043745057772,0
"828",47,"BS053",2013,1,0,"Redwood",1,0.031435104861945,2009,4,0.031435104861945,0
"829",48,"BS053",2013,1,0,"Redwood",3,0.0192069828920423,2009,4,0.0192069828920423,0
"830",49,"BS053",2013,1,0,"Redwood",3,0.108039278767738,2009,4,0.108039278767738,0
"831",50,"BS053",2013,1,0,"Redwood",1,0.0283941890979257,2009,4,0.0283941890979257,0
"832",52,"BS053",2013,1,0,"Redwood",3,0.166799286030952,2009,4,0.166799286030952,0
"833",53,"BS053",2013,1,0,"Redwood",3,1.22741721729713,2009,4,1.22741721729713,0
"834",621,"BS027",2013,0,1,"Redwood",3,0.073836118537423,2013,0,0.073836118537423,0
"835",14,"BS027",2013,0,1,"Redwood",3,0.312716730555413,2013,0,0.312716730555413,0
"836",15,"BS027",2013,0,1,"Redwood",4,0.0835660324847839,2010,3,0.0835660324847839,0
"837",16,"BS027",2013,0,1,"Redwood",2,0.0791914434563707,2013,0,0.0791914434563707,0
"838",12,"BS027",2013,0,1,"Tanoak",4,0.265718686781509,2009,4,0.265718686781509,0
"839",13,"BS027",2013,0,1,"Tanoak",4,0.00874884570688308,2009,4,0.00874884570688308,0
"840",62,"BS058",2013,0,0,"Redwood",2,0.311748033551103,2010,3,0.311748033551102,1.33226762955019e-15
"841",63,"BS058",2013,0,0,"Redwood",3,0.0570200167648939,2010,3,0.0570200167648939,0
"842",80,"BS084",2013,0,1,"Tanoak",3,0.185080362825464,2010,3,0.185080362825464,0
"843",78,"BS084",2013,0,1,"Tanoak",2,0.0816344381038788,2010,3,0.0816344381038788,0
"844",79,"BS084",2013,0,1,"Tanoak",4,0.120611581175633,2013,0,0.120611581175633,0
"845",103,"BS130",2013,0,1,"Redwood",2,0.398204842876932,2013,0,0.398204842876932,0
"846",104,"BS130",2013,0,1,"Redwood",2,0.0762423878926819,2013,0,0.0762423878926819,0
"847",105,"BS130",2013,0,1,"Redwood",2,0.128849635538632,2013,0,0.128849635538632,0
"848",106,"BS130",2013,0,1,"Redwood",2,0.013590475255,2013,0,0.013590475255,0
"849",629,"BS130",2013,0,1,"Redwood",3,0.071678712518,2013,0,0.071678712518,0
"850",31,"BS052",2013,1,0,"Redwood",2,0.0264242774018154,2013,0,0.0264242774018154,0
"851",601,"BS052",2013,1,0,"Redwood",1,0.112543193794078,2013,0,0.112543193794078,0
"852",602,"BS052",2013,1,0,"Redwood",1,0.0489417976185397,2013,0,0.0489417976185397,0
"853",603,"BS052",2013,1,0,"Tanoak",1,0.07445180022426,2013,0,0.07445180022426,0
"854",632,"BS140",2013,0,1,"Tanoak",1,0.0758785920814926,2013,0,0.0758785920814926,0
"855",137,"BS147",2013,0,1,"Tanoak",5,0.0661327506782232,2010,3,0.0661327506782232,0
"856",139,"BS147",2013,0,1,"Redwood",2,0.715527079394687,2013,0,0.715527079394687,0
"857",846,"BS086",2018,1,1,"Tanoak",3,0.0313313640916625,2018,0,0.0313313640916625,0
"858",847,"BS086",2018,1,1,"Tanoak",3,0.0293867106761655,2018,0,0.0293867106761655,0
"859",848,"BS086",2018,1,1,"Tanoak",3,0.033315181712274,2018,0,0.033315181712274,0
"860",849,"BS086",2018,1,1,"Tanoak",3,0.0298041747801,2018,0,0.0298041747801,0
"861",850,"BS086",2018,1,1,"Tanoak",3,0.0190432934738474,2018,0,0.0190432934738474,0
"862",851,"BS086",2018,1,1,"Tanoak",3,0.021259927763025,2018,0,0.021259927763025,0
"863",852,"BS098",2018,1,1,"Tanoak",3,0.0558843080673401,2018,0,0.0558843080673401,0
"864",853,"BS098",2018,1,1,"Redwood",2,0.80989525037475,2018,0,0.80989525037475,0
"865",103,"BS130",2018,0,1,"Redwood",2,0.398204842876932,2013,5,0.398204842876932,0
"866",104,"BS130",2018,0,1,"Redwood",2,0.0762423878926819,2013,5,0.0762423878926819,0
"867",105,"BS130",2018,0,1,"Redwood",2,0.128849635538632,2013,5,0.128849635538632,0
"868",106,"BS130",2018,0,1,"Redwood",3,0.012721881025,2009,9,0.01890108038,-0.395895657092014
"869",629,"BS130",2018,0,1,"Redwood",3,0.071678712518,2013,5,0.071678712518,0
"870",855,"BS134",2018,1,1,"Bay laurel",3,0.0591324688416391,2018,0,0.0591324688416391,0
"871",632,"BS140",2018,1,1,"Tanoak",1,0.0758785920814926,2013,5,0.0758785920814926,0
"872",856,"BS140",2018,1,1,"Redwood",1,2.92838794287845,2018,0,2.92838794287845,0
"873",859,"BS140",2018,1,1,"Bay laurel",1,1.3064883430962,2018,0,1.3064883430962,0
"874",860,"BS140",2018,1,1,"Bay laurel",1,0.0893496137464019,2018,0,0.0893496137464019,0
"875",861,"BS140",2018,1,1,"Bay laurel",1,0.254272329602222,2018,0,0.254272329602222,0
"876",139,"BS147",2018,1,1,"Redwood",2,0.422436808536087,2013,5,0.715527079394687,-0.526979575077194
"877",1117,"BS202",2019,1,1,"Bay laurel",1,0.182585716392194,2019,0,0.182585716392194,0
"878",1119,"BS202",2019,1,1,"Bay laurel",1,0.0171177319445187,2019,0,0.0171177319445187,0
"879",1124,"BS204",2019,1,1,"Bay laurel",1,0.0843319825553991,2019,0,0.0843319825553991,0
"880",1125,"BS204",2019,1,1,"Bay laurel",1,0.0724891950865402,2019,0,0.0724891950865402,0
"881",1096,"BS148",2019,1,1,"Tanoak",1,0.0481781138702315,2019,0,0.0481781138702315,0
"882",1100,"BS150",2019,1,1,"Bay laurel",1,0.0226250598512371,2019,0,0.0226250598512371,0
"883",1101,"BS150",2019,1,1,"Bay laurel",1,0.0425558578780718,2019,0,0.0425558578780718,0
"884",464,"BS391",2021,1,1,"Redwood",3,0.27842745329,2021,0,0.27842745329,0
"885",471,"BS391",2021,1,1,"Redwood",3,0.18537598065,2010,11,0.0185560922708494,2.30158793109323
"886",881,"BS159",2018,1,1,"Tanoak",3,0.0100742386079345,2018,0,0.0100742386079345,0
"887",882,"BS159",2018,1,1,"Tanoak",3,0.211902450719169,2018,0,0.211902450719169,0
"888",884,"BS160",2018,1,0,"Redwood",1,0.0336022547870983,2018,0,0.0336022547870983,0
"889",885,"BS160",2018,1,0,"Tanoak",2,0.0187314546042597,2018,0,0.0187314546042597,0
"890",886,"BS160",2018,1,0,"Tanoak",1,0.434622647146924,2018,0,0.434622647146924,0
"891",887,"BS160",2018,1,0,"Redwood",1,4.96276544518911,2018,0,4.96276544518911,0
"892",888,"BS160",2018,1,0,"Redwood",1,0.33366362841915,2018,0,0.33366362841915,0
"893",889,"BS160",2018,1,0,"Redwood",1,0.202146447365516,2018,0,0.202146447365516,0
"894",890,"BS160",2018,1,0,"Redwood",1,0.16894668805524,2018,0,0.16894668805524,0
"895",889,"BS160",2022,1,0,"Redwood",1,0.202146447365516,2018,4,0.202146447365516,0
"896",890,"BS160",2022,1,0,"Redwood",1,0.16894668805524,2018,4,0.16894668805524,0
"897",887,"BS160",2022,1,0,"Redwood",1,4.96276544518911,2018,4,4.96276544518911,0
"898",888,"BS160",2022,1,0,"Redwood",1,0.33366362841915,2018,4,0.33366362841915,0
"899",885,"BS160",2022,1,0,"Tanoak",2,0.0187314546042597,2018,4,0.0187314546042597,0
"900",884,"BS160",2022,1,0,"Redwood",1,0.0336022547870983,2018,4,0.0336022547870983,0
"901",886,"BS160",2022,1,0,"Tanoak",1,0.434622647146924,2018,4,0.434622647146924,0
"902",215,"BS165",2022,1,0,"Tanoak",3,0.0747253033586151,2018,4,0.0747253033586151,0
"903",217,"BS165",2022,1,0,"Redwood",3,0.1261688663947,2018,4,0.1261688663947,0
"904",220,"BS165",2022,1,0,"Redwood",2,0.104612180427549,2009,13,0.10887412991075,-0.0399324509724028
"905",221,"BS165",2022,1,0,"Redwood",3,0.04714002143235,2009,13,0.142739171314226,-1.10789663580405
"906",237,"BS187",2022,1,1,"Bay laurel",4,0.074744959211,2022,0,0.074744959211,0
"907",751,"BS194",2022,1,1,"Bay laurel",2,0.079209068136,2019,3,0.0790265226486852,0.00230726308020446
"908",757,"BS194",2022,1,1,"Bay laurel",2,0.032696766498,2019,3,0.0328437906513854,-0.00448651663637588
"909",753,"BS194",2022,1,1,"Bay laurel",3,0.023282365665,2022,0,0.023282365665,0
"910",1114,"BS194",2022,1,1,"Bay laurel",2,0.05295955137,2019,3,0.052756083588852,0.00384934607765197
"911",266,"BS194",2022,1,1,"Tanoak",5,0.0145948139427803,2022,0,0.0145948139427803,0
"912",307,"BS224",2022,1,1,"Tanoak",3,0.0378498543909329,2009,13,0.0378498543909329,-8.88178419700126e-16
"913",308,"BS224",2022,1,1,"Tanoak",3,0.0132314760664021,2009,13,0.0176419680885361,-0.287682072451782
"914",309,"BS224",2022,1,1,"Tanoak",3,0.0102037817479289,2009,13,0.0102037817479289,0
"915",762,"BS233",2022,1,1,"Bay laurel",2,0.25360427361564,2019,3,0.25360427361564,0
"916",763,"BS233",2022,1,1,"Bay laurel",2,0.15756114708209,2019,3,0.15756114708209,0
"917",765,"BS233",2022,1,1,"Bay laurel",2,0.0279408132750686,2019,3,0.0279408132750686,0
"918",326,"BS233",2022,1,1,"Bay laurel",2,0.0191827463969283,2019,3,0.0191827463969283,0
"919",1133,"BS233",2022,1,1,"Bay laurel",1,0.0246818834740769,2019,3,0.0246818834740769,0
"920",1129,"BS233",2022,1,1,"Bay laurel",1,0.0818570635903235,2019,3,0.0818570635903235,0
"921",1135,"BS233",2022,1,1,"Bay laurel",1,0.10939113486191,2019,3,0.10939113486191,0
"922",140,"BS147",2013,0,1,"Redwood",3,0.343573185353343,2009,4,0.343573185353343,0
"923",141,"BS147",2013,0,1,"Redwood",3,0.308887566723986,2009,4,0.308887566723986,-1.11022302462516e-15
"924",142,"BS147",2013,0,1,"Redwood",3,0.638957539400109,2009,4,0.638957539400109,0
"925",143,"BS147",2013,0,1,"Redwood",3,0.526707542149495,2009,4,0.526707542149495,0
"926",138,"BS147",2013,0,1,"Tanoak",5,0.091817702847261,2009,4,0.091817702847261,0
"927",635,"BS147",2013,0,1,"Tanoak",1,0.0556391508136692,2013,0,0.0556391508136692,0
"928",638,"BS147",2013,0,1,"Tanoak",1,0.269055145683183,2013,0,0.269055145683183,0
"929",212,"BS160",2013,1,0,"Redwood",4,0.0667025663027498,2009,4,0.0667025663027498,0
"930",213,"BS165",2013,1,0,"Tanoak",4,0.0194491068130709,2013,0,0.0194491068130709,0
"931",214,"BS165",2013,1,0,"Tanoak",3,0.0542273609278775,2009,4,0.0542273609278775,0
"932",215,"BS165",2013,1,0,"Tanoak",2,0.303906400635144,2013,0,0.303906400635144,0
"933",216,"BS165",2013,1,0,"Tanoak",3,0.0120347083370354,2010,3,0.0120347083370354,0
"934",217,"BS165",2013,1,0,"Redwood",2,0.267100445455715,2009,4,0.267100445455715,0
"935",218,"BS165",2013,1,0,"Redwood",2,0.118938125112584,2009,4,0.118938125112584,0
"936",219,"BS165",2013,1,0,"Redwood",2,0.067952376275,2010,3,0.067952376275,0
"937",220,"BS165",2013,1,0,"Redwood",2,0.10887412991075,2009,4,0.10887412991075,0
"938",221,"BS165",2013,1,0,"Redwood",3,0.142739171314226,2009,4,0.142739171314226,0
"939",222,"BS165",2013,1,0,"Redwood",2,0.0619469401628042,2009,4,0.0619469401628042,0
"940",223,"BS165",2013,1,0,"Redwood",2,0.0219878929593548,2009,4,0.013418660269112,0.493845686202894
"941",224,"BS165",2013,1,0,"Redwood",3,0.0395030656612122,2009,4,0.0395030656612122,0
"942",393,"BS313",2018,0,1,"Redwood",1,0.720543845612985,2013,5,0.720543845612985,0
"943",394,"BS313",2018,0,1,"Redwood",1,0.484163083029672,2013,5,0.484163083029672,0
"944",395,"BS313",2018,0,1,"Redwood",1,1.86562518765869,2013,5,1.86562518765869,0
"945",396,"BS313",2018,0,1,"Redwood",1,0.855239426783127,2013,5,0.855239426783127,0
"946",397,"BS313",2018,0,1,"Redwood",1,0.199822417543998,2010,8,0.199822417543998,0
"947",672,"BS313",2018,0,1,"Redwood",1,0.185679299139479,2013,5,0.185679299139479,0
"948",673,"BS313",2018,0,1,"Redwood",2,0.084356102812221,2018,0,0.084356102812221,0
"949",982,"BS355",2018,1,0,"Redwood",2,0.120171909930418,2018,0,0.120171909930418,0
"950",983,"BS355",2018,1,0,"Redwood",1,0.795240749835653,2018,0,0.795240749835653,0
"951",984,"BS355",2018,1,0,"Tanoak",1,0.0518743589870068,2018,0,0.0518743589870068,0
"952",990,"BS388",2018,0,1,"Redwood",3,0.161172507897745,2018,0,0.161172507897745,0
"953",991,"BS388",2018,0,1,"Redwood",2,1.0267287904911,2018,0,1.0267287904911,0
"954",994,"BS390",2018,1,1,"Tanoak",1,0.232856268996771,2018,0,0.232856268996771,0
"955",996,"BS390",2018,1,1,"Tanoak",1,0.0371381299542994,2018,0,0.0371381299542994,0
"956",997,"BS390",2018,1,1,"Tanoak",4,0.011769713271101,2018,0,0.011769713271101,0
"957",470,"BS391",2018,0,1,"Redwood",1,0.515534931394709,2013,5,0.515534931394709,0
"958",561,"BS611",2018,1,1,"Tanoak",4,0.133184101002551,2018,0,0.133184101002551,0
"959",699,"BS611",2018,1,1,"Tanoak",3,0.124631044883657,2018,0,0.124631044883657,0
"960",562,"BS611",2018,1,1,"Tanoak",2,0.134778853318559,2010,8,0.134778853318559,0
"961",559,"BS611",2018,1,1,"Tanoak",4,0.0496807402834768,2010,8,0.0496807402834768,0
"962",689,"BS457",2022,1,1,"Tanoak",3,0.216000879342319,2022,0,0.216000879342319,0
"963",690,"BS457",2022,1,1,"Tanoak",2,0.125529167984162,2018,4,0.125529167984162,0
"964",1014,"BS457",2022,1,1,"Tanoak",2,0.0336992391474141,2018,4,0.0336992391474141,0
"965",512,"BS457",2022,1,1,"Tanoak",3,0.34203719615811,2018,4,0.34203719615811,0
"966",519,"BS457",2022,1,1,"Redwood",1,0.423711314867944,2009,13,0.423711314867944,0
"967",520,"BS457",2022,1,1,"Redwood",1,0.0114053813178064,2010,12,0.0114053813178064,0
"968",521,"BS457",2022,1,1,"Redwood",2,0.153733565105136,2018,4,0.153733565105136,0
"969",522,"BS457",2022,1,1,"Redwood",1,0.0161121171954466,2010,12,0.0161121171954466,0
"970",523,"BS457",2022,1,1,"Redwood",2,0.0296964100841996,2018,4,0.0296964100841996,0
"971",513,"BS457",2022,1,1,"Tanoak",4,0.0186293210301277,2022,0,0.0186293210301277,0
"972",514,"BS457",2022,1,1,"Tanoak",4,0.0186293210301277,2022,0,0.0186293210301277,0
"973",685,"BS457",2022,1,1,"Tanoak",4,0.0306887333961696,2022,0,0.0306887333961696,0
"974",686,"BS457",2022,1,1,"Redwood",1,0.0123011970596941,2013,9,0.0123011970596941,0
"975",687,"BS457",2022,1,1,"Tanoak",3,0.058818369809278,2013,9,0.058818369809278,0
"976",688,"BS457",2022,1,1,"Tanoak",3,0.058818369809278,2018,4,0.0411322064215856,0.357662791966616
"977",525,"BS457",2022,1,1,"Redwood",2,0.0667334372747064,2022,0,0.0667334372747064,0
