Plot,Species,StemId,SampleYear,Status,DBH
BS282,UMCA,2911-19,2011,L,1.5
BS282,UMCA,2911-20,2011,L,1.1
BS282,UMCA,2911-21,2011,L,1.1
BS282,UMCA,2911-22,2011,L,1.3
BS282,UMCA,2911-23,2011,L,1.8
BS282,UMCA,2911-24,2011,L,1.1
BS282,UMCA,2911-25,2011,L,1.5
BS282,UMCA,2911-26,2011,L,2.2
BS282,UMCA,2911-27,2011,L,1.1
BS282,UMCA,2911-28,2011,L,1.4
BS282,UMCA,2911-29,2011,L,1.2
BS282,UMCA,2911-30,2011,L,1.3
BS282,UMCA,2911-31,2011,L,1
BS282,UMCA,2911-32,2011,L,1
BS282,UMCA,2911-33,2011,L,1.1
BS282,UMCA,2911-34,2011,L,1.3
BS282,UMCA,2911-35,2011,L,1.5
BS282,UMCA,2911-36,2011,L,1.7
BS282,UMCA,2911-37,2011,L,1.2
BS282,UMCA,2911-38,2011,L,1.2
BS282,UMCA,2911-39,2011,L,2.4
BS282,UMCA,2911-40,2011,L,2.7
BS282,UMCA,2911-41,2011,L,2.3
BS282,UMCA,2911-42,2011,L,1.5
BS282,UMCA,2911-43,2011,L,1.1
BS282,UMCA,2911-44,2011,L,1.9
BS282,UMCA,2911-45,2011,L,1.3
BS282,UMCA,2911-46,2011,L,1.5
BS282,UMCA,2911-47,2011,L,1.5
BS282,UMCA,2911-48,2011,L,1.3
BS282,UMCA,2911-49,2011,L,1.4
BS282,UMCA,2911-50,2011,L,1.8
BS282,UMCA,2911-51,2011,L,2
BS282,UMCA,2911-52,2011,L,1.2
BS282,UMCA,2911-53,2011,L,1.7
BS282,UMCA,2911-54,2011,L,1.9
BS282,UMCA,2911-55,2011,L,2.2
BS282,UMCA,2911-56,2011,L,1.7
BS282,UMCA,2911-57,2011,L,1.4
BS282,UMCA,2911-58,2011,L,2.1
BS282,UMCA,2911-59,2011,L,1.9
BS282,UMCA,2911-60,2011,L,1.5
BS282,UMCA,2911-61,2011,L,1.1
BS282,UMCA,,2011,,NA
BS282,RHIL,2908-1,2011,D,1.3
BS282,CEOL,14116-1,2011,L,3.2
BS282,ARCsp,14117-1,2011,L,1.5
BS282,QUPA,2896-1,2014,L,53.8
BS282,QUPA,2896-2,2014,M,NA
BS282,QUPA,2897-1,2014,D,13.1
BS282,QUPA,2897-2,2014,L,66.5
BS282,QUPA,2897-3,2014,D,NA
BS282,QUPA,2899-1,2014,L,34.2
BS282,QUPA,2899-2,2014,L,72.3
BS282,QUPA,2899-3,2014,L,36.5
BS282,QUPA,2899-4,2014,D,5
BS282,QUPA,2899-5,2014,D,6.8
BS282,QUPA,2900-3,2014,D,5.5
BS282,QUPA,2900-4,2014,L,6.4
BS282,CEOL,2901-1,2014,L,4.9
BS282,QUPA,2902-1,2014,L,10.9
BS282,QUPA,2902-2,2014,D,3
BS282,QUPA,2902-3,2014,D,1.3
BS282,TODI,2903-1,2014,D,1.3
BS282,QUPA,2904-1,2014,L,29.5
BS282,QUPA,2904-2,2014,L,38.2
BS282,QUPA,2904-3,2014,L,39.2
BS282,QUPA,2904-4,2014,L,38.4
BS282,QUPA,2904-5,2014,L,5.4
BS282,QUPA,2904-6,2014,L,5.5
BS282,UMCA,2905-1,2014,D,2.2
BS282,UMCA,2906-1,2014,D,4.5
BS282,UMCA,2906-2,2014,L,1.7
BS282,UMCA,2906-3,2014,L,1.2
BS282,UMCA,2906-4,2014,L,1.5
BS282,LIDE,2907-1,2014,D,8.9
BS282,LIDE,2907-10,2014,D,1.5
BS282,LIDE,2907-2,2014,D,4
BS282,LIDE,2907-3,2014,D,1.9
BS282,LIDE,2907-4,2014,D,4.2
BS282,LIDE,2907-5,2014,D,4.9
BS282,LIDE,2907-6,2014,D,3.3
BS282,LIDE,2907-7,2014,D,2.2
BS282,LIDE,2907-8,2014,D,3.5
BS282,LIDE,2907-9,2014,M,NA
BS282,LIDE,2907-11,2014,L,2.1
BS282,LIDE,2907-12,2014,L,1.9
BS282,LIDE,2907-13,2014,D,1.6
BS282,LIDE,2907-14,2014,L,2.5
BS282,LIDE,2907-15,2014,L,1.8
BS282,LIDE,2907-16,2014,L,1.5
BS282,LIDE,2907-17,2014,L,2.4
BS282,LIDE,2907-18,2014,L,1.5
BS282,LIDE,2907-19,2014,D,1.6
BS282,LIDE,2907-20,2014,D,1.3
BS282,LIDE,2907-21,2014,L,1.3
BS282,LIDE,2907-22,2014,L,1.1
BS282,LIDE,2907-23,2014,L,1.2
BS282,LIDE,2907-24,2014,L,1.7
BS282,LIDE,2907-25,2014,L,2
BS282,LIDE,2907-26,2014,L,1.8
BS282,LIDE,2907-27,2014,L,1.5
BS282,LIDE,2907-28,2014,L,1.6
BS282,LIDE,2907-29,2014,L,1.1
BS282,RHIL,2908-1,2014,D,1.3
BS282,UMCA,2909-1,2014,D,6.5
BS282,UMCA,2909-2,2014,D,7
BS282,UMCA,2909-3,2014,L,2.8
BS282,UMCA,2909-4,2014,L,2.2
BS282,UMCA,2909-5,2014,L,2.1
BS282,UMCA,2909-6,2014,L,2.4
BS282,UMCA,2909-7,2014,L,2.6
BS282,UMCA,2909-8,2014,L,3.2
BS282,UMCA,2909-9,2014,L,1.2
BS282,UMCA,2909-10,2014,L,2.9
BS282,UMCA,2909-11,2014,L,1
BS282,UMCA,2910-1,2014,D,5.3
BS282,UMCA,2910-2,2014,L,2.3
BS282,UMCA,2910-3,2014,L,2.5
BS282,UMCA,2910-4,2014,L,1.5
BS282,UMCA,2911-1,2014,D,4
BS282,UMCA,2911-10,2014,D,7.2
BS282,UMCA,2911-11,2014,E,NA
BS282,UMCA,2911-12,2014,D,NA
BS282,UMCA,2911-13,2014,E,NA
BS282,UMCA,2911-14,2014,M,NA
BS282,UMCA,2911-2,2014,D,5.5
BS282,UMCA,2911-3,2014,D,NA
BS282,UMCA,2911-4,2014,D,10.5
BS282,UMCA,2911-5,2014,D,NA
BS282,UMCA,2911-6,2014,D,7.2
BS282,UMCA,2911-7,2014,D,7
BS282,UMCA,2911-8,2014,D,2.1
BS282,UMCA,2911-9,2014,D,NA
BS282,UMCA,2911-15,2014,D,1.2
BS282,UMCA,2911-16,2014,L,1.2
BS282,UMCA,2911-17,2014,L,1.1
BS282,UMCA,2911-18,2014,L,2.7
BS282,UMCA,2911-19,2014,L,1.7
BS282,UMCA,2911-20,2014,L,1
BS282,UMCA,2911-21,2014,L,1.1
BS282,UMCA,2911-22,2014,L,1.9
BS282,UMCA,2911-23,2014,L,2.3
BS282,UMCA,2911-24,2014,L,1
BS282,UMCA,2911-25,2014,L,2.7
BS282,UMCA,2911-26,2014,L,3.4
BS282,UMCA,2911-27,2014,D,1
BS282,UMCA,2911-28,2014,L,1.1
BS282,UMCA,2911-29,2014,D,1
BS282,UMCA,2911-30,2014,L,1.2
BS282,UMCA,2911-31,2014,L,1.1
BS282,UMCA,2911-32,2014,L,1
BS282,UMCA,2911-33,2014,L,1.9
BS282,UMCA,2911-34,2014,L,1.4
BS282,UMCA,2911-35,2014,L,1.9
BS282,UMCA,2911-36,2014,L,2.6
BS282,UMCA,2911-37,2014,L,1.6
BS282,UMCA,2911-38,2014,L,1.9
BS282,UMCA,2911-39,2014,L,4.7
BS282,UMCA,2911-40,2014,L,4.4
BS282,UMCA,2911-41,2014,L,3.6
BS282,UMCA,2911-42,2014,L,1.4
BS282,UMCA,2911-43,2014,L,1.1
BS282,UMCA,2911-44,2014,L,3.1
BS282,UMCA,2911-45,2014,L,2.6
BS282,UMCA,2911-46,2014,L,2.5
BS282,UMCA,2911-47,2014,L,2.8
BS282,UMCA,2911-48,2014,L,1.9
BS282,UMCA,2911-49,2014,L,1.9
BS282,UMCA,2911-50,2014,L,2.9
BS282,UMCA,2911-51,2014,L,3.7
BS282,UMCA,2911-52,2014,L,2.1
BS282,UMCA,2911-53,2014,L,2.9
BS282,UMCA,2911-54,2014,L,3
BS282,UMCA,2911-55,2014,L,3.7
BS282,UMCA,2911-56,2014,L,3.1
BS282,UMCA,2911-57,2014,L,1.8
BS282,UMCA,2911-58,2014,L,4.1
BS282,UMCA,2911-59,2014,L,2.5
BS282,UMCA,2911-60,2014,L,1.9
BS282,UMCA,2911-61,2014,L,1.1
BS282,UMCA,2911-62,2014,L,1
BS282,CEOL,14116-1,2014,L,3.7
BS282,ARCsp,14117-1,2014,L,1.8
BS282,QUPA,2896-1,2019,D,NA
BS282,QUPA,2896-2,2019,E,NA
BS282,QUPA,2896-16,2019,L,1.8
BS282,QUPA,2897-1,2019,D,NA
BS282,QUPA,2897-2,2019,L,73
BS282,QUPA,2897-3,2019,M,NA
BS282,CEOL,,2019,,NA
BS282,CEOL,,2019,,NA
BS282,QUPA,2899-1,2019,L,35.1
BS282,QUPA,2899-2,2019,L,77.9
BS282,QUPA,2899-3,2019,L,36.5
BS282,QUPA,2899-4,2019,D,NA
BS282,QUPA,2899-5,2019,D,NA
BS282,QUPA,2900-3,2019,D,NA
BS282,QUPA,2900-4,2019,L,5.9
BS282,CEOL,2901-1,2019,L,5.5
BS282,QUPA,2902-1,2019,D,10.9
BS282,QUPA,2902-2,2019,D,NA
BS282,QUPA,2902-3,2019,D,NA
BS282,QUPA,2902-4,2019,L,3.3
BS282,TODI,2903-1,2019,M,NA
BS282,QUPA,2904-1,2019,L,28.8
BS282,QUPA,2904-2,2019,L,38.1
BS282,QUPA,2904-3,2019,L,39.7
BS282,QUPA,2904-4,2019,L,39
BS282,QUPA,2904-5,2019,L,6.1
BS282,QUPA,2904-6,2019,L,5.5
BS282,UMCA,2905-1,2019,M,NA
BS282,UMCA,2905-2,2019,L,2
BS282,UMCA,2906-1,2019,M,NA
BS282,UMCA,2906-2,2019,L,1.8
BS282,UMCA,2906-3,2019,L,1.5
BS282,UMCA,2906-4,2019,L,3
BS282,LIDE,2907-1,2019,M,NA
BS282,LIDE,2907-10,2019,D,NA
BS282,LIDE,2907-2,2019,M,NA
BS282,LIDE,2907-3,2019,M,NA
BS282,LIDE,2907-4,2019,M,NA
BS282,LIDE,2907-5,2019,D,NA
BS282,LIDE,2907-6,2019,M,NA
BS282,LIDE,2907-7,2019,M,NA
BS282,LIDE,2907-8,2019,D,NA
BS282,LIDE,2907-9,2019,E,NA
BS282,LIDE,2907-11,2019,L,4.4
BS282,LIDE,2907-12,2019,L,2.6
BS282,LIDE,2907-13,2019,M,NA
BS282,LIDE,2907-14,2019,L,4.2
BS282,LIDE,2907-15,2019,L,2.6
BS282,LIDE,2907-16,2019,L,1.7
BS282,LIDE,2907-17,2019,L,4.4
BS282,LIDE,2907-18,2019,L,1.7
BS282,LIDE,2907-19,2019,D,NA
BS282,LIDE,2907-20,2019,M,NA
BS282,LIDE,2907-21,2019,L,1.6
BS282,LIDE,2907-22,2019,L,1.7
BS282,LIDE,2907-23,2019,L,1.7
BS282,LIDE,2907-24,2019,L,2.9
BS282,LIDE,2907-25,2019,L,4.5
BS282,LIDE,2907-26,2019,L,2
BS282,LIDE,2907-27,2019,L,2
BS282,LIDE,2907-28,2019,L,1.9
BS282,LIDE,2907-29,2019,L,1.6
BS282,LIDE,2907-30,2019,L,1.2
BS282,RHIL,2908-1,2019,M,NA
BS282,UMCA,2909-1,2019,D,NA
BS282,UMCA,2909-2,2019,M,NA
BS282,UMCA,2909-3,2019,L,3.8
BS282,UMCA,2909-4,2019,L,3
BS282,UMCA,2909-5,2019,L,4.2
BS282,UMCA,2909-6,2019,L,4
BS282,UMCA,2909-7,2019,L,3.4
BS282,UMCA,2909-8,2019,L,5
BS282,UMCA,2909-9,2019,D,1.1
BS282,UMCA,2909-10,2019,L,4.5
BS282,UMCA,2909-11,2019,M,NA
BS282,UMCA,2910-1,2019,M,NA
BS282,UMCA,2910-2,2019,L,3.6
BS282,UMCA,2910-3,2019,L,3.5
BS282,UMCA,2910-4,2019,L,1.6
BS282,UMCA,2911-1,2019,M,NA
BS282,UMCA,2911-10,2019,D,NA
BS282,UMCA,2911-12,2019,D,NA
BS282,UMCA,2911-14,2019,E,NA
BS282,UMCA,2911-2,2019,M,NA
BS282,UMCA,2911-3,2019,M,NA
BS282,UMCA,2911-4,2019,M,NA
BS282,UMCA,2911-5,2019,M,NA
BS282,UMCA,2911-6,2019,M,NA
BS282,UMCA,2911-7,2019,M,NA
BS282,UMCA,2911-8,2019,D,NA
BS282,UMCA,2911-9,2019,M,NA
BS282,UMCA,2911-15,2019,D,1.3
BS282,UMCA,2911-16,2019,D,1.1
BS282,UMCA,2911-17,2019,L,1.1
BS282,UMCA,2911-18,2019,L,5
BS282,UMCA,2911-19,2019,L,1.8
BS282,UMCA,2911-20,2019,L,1
BS282,UMCA,2911-21,2019,L,1.1
BS282,UMCA,2911-22,2019,L,2.2
BS282,UMCA,2911-23,2019,L,3.1
BS282,UMCA,2911-24,2019,L,1
BS282,UMCA,2911-25,2019,L,3.3
BS282,UMCA,2911-26,2019,L,4.9
BS282,UMCA,2911-27,2019,M,NA
BS282,UMCA,2911-28,2019,D,1
BS282,UMCA,2911-29,2019,D,NA
BS282,UMCA,2911-30,2019,M,NA
BS282,UMCA,2911-31,2019,D,1.1
BS282,UMCA,2911-32,2019,D,1
BS282,UMCA,2911-33,2019,L,2.1
BS282,UMCA,2911-34,2019,L,1.2
BS282,UMCA,2911-35,2019,L,2
BS282,UMCA,2911-36,2019,L,3.6
BS282,UMCA,2911-37,2019,L,1.5
BS282,UMCA,2911-38,2019,L,2.3
BS282,UMCA,2911-39,2019,L,7.3
BS282,UMCA,2911-40,2019,L,7.6
BS282,UMCA,2911-41,2019,L,5
BS282,UMCA,2911-42,2019,M,NA
BS282,UMCA,2911-43,2019,D,1
BS282,UMCA,2911-44,2019,L,4.5
BS282,UMCA,2911-45,2019,L,4.9
BS282,UMCA,2911-46,2019,L,3
BS282,UMCA,2911-47,2019,L,3.7
BS282,UMCA,2911-48,2019,L,2
BS282,UMCA,2911-49,2019,L,2.2
BS282,UMCA,2911-50,2019,L,4.1
BS282,UMCA,2911-51,2019,L,4.7
BS282,UMCA,2911-52,2019,L,2.9
BS282,UMCA,2911-53,2019,L,4.5
BS282,UMCA,2911-54,2019,L,4
BS282,UMCA,2911-55,2019,L,4.8
BS282,UMCA,2911-56,2019,L,5.7
BS282,UMCA,2911-57,2019,L,2.8
BS282,UMCA,2911-58,2019,L,5.3
BS282,UMCA,2911-59,2019,L,3.5
BS282,UMCA,2911-60,2019,D,2.1
BS282,UMCA,2911-61,2019,D,1
BS282,UMCA,2911-62,2019,L,1.1
BS282,CEOL,14116-1,2019,L,5.7
BS282,ARCsp,,2019,,NA
BS282,UMCA,15812-1,2019,L,1.2
BS282,QUPA,2896-1,2021,D,NA
BS282,QUPA,2896-16,2021,D,1.9
BS282,QUPA,2897-1,2021,D,NA
BS282,QUPA,2897-2,2021,L,70.5
BS282,QUPA,2897-3,2021,E,NA
BS282,QUPA,2899-1,2021,D,36.1
BS282,QUPA,2899-2,2021,D,72.8
BS282,QUPA,2899-3,2021,D,27
BS282,QUPA,2899-4,2021,M,NA
BS282,QUPA,2899-5,2021,M,NA
BS282,QUPA,2899-6,2021,L,1.1
BS282,QUPA,2900-3,2021,M,NA
BS282,QUPA,2900-4,2021,D,6.1
BS282,CEOL,2901-1,2021,D,5
BS282,QUPA,2902-1,2021,M,NA
BS282,QUPA,2902-2,2021,M,NA
BS282,QUPA,2902-3,2021,M,NA
BS282,QUPA,2902-4,2021,D,3.7
BS282,TODI,2903-1,2021,E,NA
BS282,QUPA,2904-1,2021,L,31.6
BS282,QUPA,2904-2,2021,D,38.5
BS282,QUPA,2904-3,2021,D,38.9
BS282,QUPA,2904-5,2021,D,5.7
BS282,QUPA,2904-6,2021,D,4.9
BS282,QUPA,2904-4,2021,L,38.7
BS282,UMCA,2905-1,2021,E,NA
BS282,UMCA,2905-2,2021,D,2.3
BS282,UMCA,2906-1,2021,E,NA
BS282,UMCA,2906-2,2021,D,3
BS282,UMCA,2906-3,2021,M,NA
BS282,UMCA,2906-4,2021,D,3.1
BS282,LIDE,2907-1,2021,E,NA
BS282,LIDE,2907-10,2021,E,NA
BS282,LIDE,2907-2,2021,E,NA
BS282,LIDE,2907-3,2021,E,NA
BS282,LIDE,2907-4,2021,E,NA
BS282,LIDE,2907-5,2021,E,NA
BS282,LIDE,2907-6,2021,E,NA
BS282,LIDE,2907-7,2021,E,NA
BS282,LIDE,2907-8,2021,E,NA
BS282,LIDE,2907-11,2021,D,4.6
BS282,LIDE,2907-12,2021,D,2.6
BS282,LIDE,2907-13,2021,E,NA
BS282,LIDE,2907-14,2021,M,NA
BS282,LIDE,2907-15,2021,D,2.9
BS282,LIDE,2907-16,2021,M,NA
BS282,LIDE,2907-17,2021,D,5.1
BS282,LIDE,2907-18,2021,M,NA
BS282,LIDE,2907-19,2021,M,NA
BS282,LIDE,2907-20,2021,M,NA
BS282,LIDE,2907-21,2021,M,NA
BS282,LIDE,2907-22,2021,M,NA
BS282,LIDE,2907-23,2021,M,NA
BS282,LIDE,2907-25,2021,D,5.6
BS282,LIDE,2907-26,2021,M,NA
BS282,LIDE,2907-27,2021,M,NA
BS282,LIDE,2907-28,2021,M,NA
BS282,LIDE,2907-29,2021,M,NA
BS282,LIDE,2907-30,2021,M,NA
BS282,LIDE,2907-24,2021,D,3.7
BS282,RHIL,2908-1,2021,E,NA
BS282,UMCA,2909-1,2021,M,NA
BS282,UMCA,2909-2,2021,E,NA
BS282,UMCA,2909-3,2021,D,4.1
BS282,UMCA,2909-4,2021,D,3
BS282,UMCA,2909-5,2021,D,4.2
BS282,UMCA,2909-6,2021,D,4.1
BS282,UMCA,2909-7,2021,D,3.4
BS282,UMCA,2909-8,2021,D,5
BS282,UMCA,2909-9,2021,M,NA
BS282,UMCA,2909-10,2021,D,4.9
BS282,UMCA,2909-11,2021,E,NA
BS282,UMCA,2909-12,2021,L,1.1
BS282,UMCA,2909-13,2021,L,1
BS282,UMCA,2909-14,2021,L,1
BS282,UMCA,2909-15,2021,L,1.2
BS282,UMCA,2909-16,2021,L,1.3
BS282,UMCA,2910-1,2021,E,NA
BS282,UMCA,2910-2,2021,M,NA
BS282,UMCA,2910-3,2021,M,NA
BS282,UMCA,2910-4,2021,M,NA
BS282,UMCA,2911-1,2021,E,NA
BS282,UMCA,2911-10,2021,E,NA
BS282,UMCA,2911-12,2021,E,NA
BS282,UMCA,2911-2,2021,E,NA
BS282,UMCA,2911-3,2021,E,NA
BS282,UMCA,2911-4,2021,E,NA
BS282,UMCA,2911-5,2021,E,NA
BS282,UMCA,2911-6,2021,E,NA
BS282,UMCA,2911-7,2021,E,NA
BS282,UMCA,2911-8,2021,E,NA
BS282,UMCA,2911-9,2021,E,NA
BS282,UMCA,2911-15,2021,M,NA
BS282,UMCA,2911-16,2021,M,NA
BS282,UMCA,2911-17,2021,M,NA
BS282,UMCA,2911-18,2021,D,5.4
BS282,UMCA,2911-19,2021,M,NA
BS282,UMCA,2911-20,2021,M,NA
BS282,UMCA,2911-21,2021,M,NA
BS282,UMCA,2911-22,2021,M,NA
BS282,UMCA,2911-23,2021,M,NA
BS282,UMCA,2911-24,2021,M,NA
BS282,UMCA,2911-25,2021,M,NA
BS282,UMCA,2911-26,2021,D,5.5
BS282,UMCA,2911-27,2021,E,NA
BS282,UMCA,2911-28,2021,E,NA
BS282,UMCA,2911-29,2021,E,NA
BS282,UMCA,2911-30,2021,E,NA
BS282,UMCA,2911-31,2021,E,NA
BS282,UMCA,2911-32,2021,E,NA
BS282,UMCA,2911-33,2021,M,NA
BS282,UMCA,2911-34,2021,M,NA
BS282,UMCA,2911-35,2021,M,NA
BS282,UMCA,2911-36,2021,M,NA
BS282,UMCA,2911-37,2021,M,NA
BS282,UMCA,2911-38,2021,M,NA
BS282,UMCA,2911-39,2021,M,NA
BS282,UMCA,2911-40,2021,M,NA
BS282,UMCA,2911-41,2021,D,4.6
BS282,UMCA,2911-42,2021,E,NA
BS282,UMCA,2911-43,2021,M,NA
BS282,UMCA,2911-44,2021,M,NA
BS282,UMCA,2911-45,2021,M,NA
BS282,UMCA,2911-46,2021,M,NA
BS282,UMCA,2911-47,2021,M,NA
BS282,UMCA,2911-48,2021,M,NA
BS282,UMCA,2911-49,2021,M,NA
BS282,UMCA,2911-50,2021,M,NA
BS282,UMCA,2911-51,2021,M,NA
BS282,UMCA,2911-52,2021,M,NA
BS282,UMCA,2911-53,2021,M,NA
BS282,UMCA,2911-54,2021,M,NA
BS282,UMCA,2911-55,2021,M,NA
BS282,UMCA,2911-56,2021,M,NA
BS282,UMCA,2911-57,2021,M,NA
BS282,UMCA,2911-58,2021,M,NA
BS282,UMCA,2911-59,2021,M,NA
BS282,UMCA,2911-60,2021,M,NA
BS282,UMCA,2911-61,2021,M,NA
BS282,UMCA,2911-62,2021,M,NA
BS282,UMCA,2911-63,2021,L,1.3
BS282,UMCA,2911-64,2021,L,1.1
BS282,UMCA,2911-65,2021,L,1
BS282,UMCA,2911-66,2021,L,1.2
BS282,UMCA,2911-67,2021,L,1
BS282,UMCA,2911-68,2021,L,1
BS282,UMCA,2911-69,2021,L,1.1
BS282,UMCA,2911-70,2021,L,1.2
BS282,CEOL,14116-1,2021,D,6.5
BS282,ARCsp,,2021,,NA
BS282,CEOL,15633-1,2021,D,4.8
BS282,CEOL,15634-1,2021,D,4.6
BS282,UMCA,15812-1,2021,M,NA
BS283,LIDE,2914-1,2009,D,NA
BS283,LIDE,2914-2,2009,D,NA
BS283,LIDE,2915-1,2009,D,NA
BS283,LIDE,2915-2,2009,D,NA
BS283,LIDE,2915-3,2009,D,NA
BS283,LIDE,2916-1,2009,D,2.8
BS283,LIDE,2916-2,2009,D,2.2
BS283,LIDE,2916-3,2009,D,3.2
BS283,LIDE,2916-4,2009,D,3.2
BS283,LIDE,2916-5,2009,D,2
BS283,LIDE,2916-6,2009,D,1.8
BS283,LIDE,2917-1,2009,M,NA
BS283,LIDE,2918-1,2009,D,NA
BS283,SESE,2919-1,2009,M,NA
BS283,SESE,2920-1,2009,M,NA
BS283,SESE,2920-2,2009,M,NA
BS283,SESE,2921-1,2009,L,NA
BS283,SESE,2922-1,2009,M,NA
BS283,SESE,2923-1,2009,D,NA
BS283,LIDE,2924-1,2009,L,NA
BS283,LIDE,2924-2,2009,D,NA
BS283,SESE,2925-1,2009,D,NA
BS283,SESE,2926-1,2009,D,NA
BS283,SESE,2926-2,2009,D,NA
BS283,SESE,2926-3,2009,D,NA
BS283,SESE,2927-1,2009,L,NA
BS283,SESE,2927-2,2009,D,NA
BS283,LIDE,2928-1,2009,D,NA
BS283,LIDE,2929-1,2009,D,NA
BS283,LIDE,2930-1,2009,D,NA
BS283,LIDE,2930-2,2009,D,NA
BS283,LIDE,2931-1,2009,D,NA
BS283,LIDE,2931-2,2009,D,NA
BS283,LIDE,2932-1,2009,D,NA
BS283,LIDE,2933-1,2009,D,NA
BS283,LIDE,2933-2,2009,D,NA
BS283,LIDE,2934-1,2009,D,NA
BS283,LIDE,2935-1,2009,D,NA
BS283,LIDE,2936-1,2009,D,NA
BS283,LIDE,2936-2,2009,D,NA
BS283,LIDE,2937-1,2009,D,NA
BS283,LIDE,2937-2,2009,D,NA
BS283,SESE,2938-1,2009,D,NA
BS283,LIDE,2939-1,2009,D,NA
BS283,LIDE,2940-1,2009,D,NA
BS283,LIDE,2941-1,2009,D,NA
BS283,LIDE,2942-1,2009,L,NA
BS283,LIDE,2943-1,2009,D,NA
BS283,LIDE,2943-2,2009,D,NA
BS283,LIDE,2944-1,2009,D,NA
BS283,LIDE,2944-2,2009,L,NA
BS283,LIDE,2945-1,2009,L,NA
BS283,LIDE,2946-1,2009,D,NA
BS283,LIDE,2946-2,2009,D,NA
BS283,LIDE,2947-1,2009,D,NA
BS283,LIDE,2947-2,2009,D,NA
BS283,LIDE,2948-1,2009,L,NA
BS283,LIDE,2949-1,2009,L,NA
BS283,LIDE,,2009,,NA
BS283,LIDE,2951-1,2009,D,NA
BS283,LIDE,2951-2,2009,D,2.6
BS283,LIDE,2952-1,2009,D,NA
BS283,LIDE,2952-2,2009,D,NA
BS283,LIDE,2952-3,2009,D,NA
BS283,LIDE,2952-4,2009,D,NA
BS283,LIDE,2952-5,2009,D,NA
BS283,LIDE,2952-6,2009,D,NA
BS283,LIDE,2952-7,2009,D,NA
BS283,LIDE,2952-8,2009,D,NA
BS283,LIDE,2952-9,2009,D,NA
BS283,LIDE,2953-1,2009,D,NA
BS283,LIDE,2954-1,2009,D,NA
BS283,LIDE,2955-1,2009,D,NA
BS283,LIDE,2955-2,2009,D,2.4
BS283,LIDE,2956-1,2009,D,NA
BS283,LIDE,2957-1,2009,D,NA
BS283,LIDE,2958-1,2009,D,NA
BS283,LIDE,2959-1,2009,M,NA
BS283,LIDE,2959-2,2009,M,NA
BS283,LIDE,2959-3,2009,M,NA
BS283,LIDE,2959-4,2009,M,NA
BS283,LIDE,2959-5,2009,D,NA
BS283,LIDE,2959-6,2009,M,NA
BS283,LIDE,2960-1,2009,D,NA
BS283,UMCA,,2009,,NA
BS283,LIDE,2914-1,2006,L,36.9
BS283,LIDE,2914-2,2006,L,5.6
BS283,LIDE,2915-1,2006,L,3
BS283,LIDE,2915-2,2006,L,2.5
BS283,LIDE,2915-3,2006,L,2.4
BS283,LIDE,2916-1,2006,L,2
BS283,LIDE,2916-2,2006,L,1.5
BS283,LIDE,2916-3,2006,L,3
BS283,LIDE,2916-4,2006,L,2.6
BS283,LIDE,2917-1,2006,D,4
BS283,LIDE,2918-1,2006,L,15
BS283,SESE,2919-1,2006,L,4.2
BS283,SESE,2920-1,2006,L,1.6
BS283,SESE,2920-2,2006,L,1.5
BS283,SESE,2921-1,2006,L,32.8
BS283,SESE,2922-1,2006,L,6.4
BS283,SESE,2923-1,2006,L,16.8
BS283,LIDE,2924-1,2006,L,65
BS283,LIDE,2924-2,2006,L,2.4
BS283,SESE,2925-1,2006,L,4.7
BS283,SESE,2926-1,2006,L,7
BS283,SESE,2926-2,2006,L,2.7
BS283,SESE,2926-3,2006,D,2.4
BS283,SESE,2927-1,2006,L,9.7
BS283,SESE,2927-2,2006,L,2.2
BS283,LIDE,2928-1,2006,L,23
BS283,LIDE,2929-1,2006,L,1.9
BS283,LIDE,2930-1,2006,L,2.3
BS283,LIDE,2930-2,2006,L,1.5
BS283,LIDE,2931-1,2006,L,4.4
BS283,LIDE,2931-2,2006,L,3
BS283,LIDE,2932-1,2006,L,2.5
BS283,LIDE,2933-1,2006,L,2.7
BS283,LIDE,2933-2,2006,L,1
BS283,LIDE,2934-1,2006,L,5.5
BS283,LIDE,2935-1,2006,L,18.8
BS283,LIDE,2936-1,2006,L,3.2
BS283,LIDE,2936-2,2006,L,6.8
BS283,LIDE,2937-1,2006,L,9.2
BS283,LIDE,2937-2,2006,D,4.7
BS283,SESE,2938-1,2006,L,1.9
BS283,LIDE,2939-1,2006,L,2.8
BS283,LIDE,2940-1,2006,L,2.2
BS283,LIDE,2941-1,2006,L,5.5
BS283,LIDE,2942-1,2006,L,77
BS283,LIDE,2943-1,2006,L,1.5
BS283,LIDE,2943-2,2006,L,2.2
BS283,LIDE,2944-1,2006,L,4
BS283,LIDE,2944-2,2006,L,41.6
BS283,LIDE,2945-1,2006,L,40.2
BS283,LIDE,2946-1,2006,L,7.5
BS283,LIDE,2946-2,2006,L,15.6
BS283,LIDE,2947-1,2006,L,4.1
BS283,LIDE,2947-2,2006,L,12
BS283,LIDE,2948-1,2006,L,15.7
BS283,LIDE,2949-1,2006,L,21.9
BS283,LIDE,2950-1,2006,L,3.4
BS283,LIDE,2950-2,2006,L,1.5
BS283,LIDE,2950-3,2006,L,1.4
BS283,LIDE,2950-4,2006,L,1.4
BS283,LIDE,2951-1,2006,L,13.2
BS283,LIDE,2952-1,2006,L,9
